UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
0,0,7729,47105,0,0,0,0,25094,87.268281768,0.022911324147514265,0.0162911164211486,0.007896787166214309,7,8,12,
0,0,4756,29650,0,0,0,0,24336,88.276146929,0.02295715912232539,0.01633848755072138,0.00786613116206124,7,6,12,
0,0,681,39884,0,0,0,0,24616,89.286328273,0.02295715912232539,0.016334541951745617,0.007833062595869588,8,8,13,
0,0,6967,36521,0,0,0,0,25094,90.290512387,0.02286417165725646,0.016352594766966842,0.007793423329180395,7,4,13,
0,0,622,35566,0,0,0,0,24748,91.31275669,0.02290581545897741,0.01636690184421784,0.007762118052125506,8,8,13,
0,0,9578,31977,0,0,0,0,19253,92.316431195,0.02267475960410217,0.016384361807032597,0.007762676936057548,7,8,13,
0,0,3406,27602,0,0,0,0,24682,93.323483624,0.022857135147792716,0.01641274130649958,0.007735506720813678,7,8,12,
0,0,9694,12457,0,0,0,0,20818,94.343565785,0.022631490901424297,0.016512172202996417,0.0077244065831879,7,8,12,
0,0,4534,31303,0,0,0,0,24814,95.34831128,0.022720866291930094,0.01652150963207351,0.007695564041495755,7,4,13,
0,0,1977,24913,0,0,0,0,24962,96.355362654,0.022664980991860907,0.016571153094105485,0.007664706609911771,8,7,14,
0,0,12544,21767,0,0,0,0,21222,97.363366072,0.0223907990467626,0.016641516956093564,0.0076552882448601605,13,15,15,
0,0,11671,24923,0,0,0,0,24270,98.370335406,0.02209817549160253,0.01670075250935721,0.007629334701523864,13,8,13,
0,0,3312,10781,0,0,0,0,5916,99.538353184,0.022067966079221693,0.01683112948033253,0.007693087636710935,12,14,15,
0,0,7037,21459,0,0,0,0,16345,100.5433645,0.022084216687350028,0.016889050256033798,0.007683182495858843,8,8,12,
0,0,16560,25831,0,0,0,0,24550,101.544384696,0.021630283171900837,0.016904121000398096,0.0076551853658298604,8,8,13,
0,0,17767,19125,0,0,0,0,24963,102.557323877,0.021149864811284676,0.01697010274891348,0.007635500735723656,7,8,12,
0,0,1195,14595,0,0,0,0,23191,103.581414052,0.021251404666029934,0.017049923813542697,0.007618076033034329,7,8,12,
0,0,0,15096,0,0,0,0,18039,104.593591992,None,0.017134218140207,0.007627646976174212,7,8,13,
0,0,3262,12104,0,0,0,0,19751,105.612380045,0.021174572122468358,0.017241756643093072,0.007622735006078004,6,5,13,
0,0,1984,17246,0,0,0,0,22985,106.618342087,0.021283037331230284,0.017301960550299294,0.0076069769913347796,7,9,12,
0,0,6788,20456,0,0,0,0,24204,107.63834839,0.02111304207438531,0.017372412666538835,0.007588991838760073,7,8,13,
0,0,7997,6849,0,0,0,0,21868,108.66337871,0.020972061652679938,0.017416502544724776,0.007576778400682151,7,8,12,
0,0,0,11872,0,0,0,0,11959,109.666660015,None,0.017526651028756435,0.0075679942761236185,6,8,13,
0,0,0,32967,0,0,0,0,0,110.687368854,None,0.017533637074444035,None,7,6,12,
0,0,0,36575,0,0,0,0,0,111.715393192,None,0.017553104791752202,None,7,8,12,
0,0,0,26899,0,0,0,0,0,112.78444643,None,0.017661015910068616,None,7,8,12,
0,0,0,13414,0,0,0,0,0,113.993612147,None,0.017832543045126697,None,7,8,13,
0,0,0,16824,0,0,0,0,0,115.176893599,None,0.01789545736039678,None,7,8,13,
0,0,0,6506,0,0,0,0,0,116.198503553,None,0.01799716347998539,None,8,8,12,
0,0,0,20683,0,0,0,0,0,117.286216552,None,0.017994438103654135,None,7,8,12,
0,0,0,8181,0,0,0,0,0,118.33260619,None,0.01808464693053807,None,6,8,12,
