UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
15128,0,0,0,26570,0,0,0,0,44.230356098,0.020162770178773597,0.016296121129759134,0,11,7,15,
604,0,0,0,27147,0,0,0,0,45.230389033,0.020229465895480237,0.016316656804154308,0,11,9,15,
1128,0,0,0,26206,0,0,0,15603,46.252152882,0.02041128674228252,0.01632765702345416,0.006422577401639341,11,8,15,
15264,0,0,0,25975,0,0,0,21502,47.270922494,0.020404823980092603,0.01636387452969284,0.00644399730024814,11,8,15,
11863,0,0,0,27499,0,0,0,19459,48.273146912,0.02062552878083449,0.01634276308906353,0.006529681311926608,11,7,15,
33240,0,0,0,26210,0,0,0,5141,49.290956784,0.0206237765807175,0.016330879090794455,0.006527693276871132,11,7,14,
36064,0,0,0,27705,0,0,0,0,50.324009083,0.020531138472671632,0.01632513328640777,0,11,8,15,
45942,0,0,0,26210,0,0,0,0,51.327376554,0.02041627764778536,0.016348269644405392,0,11,10,14,
46271,0,0,0,27097,0,0,0,0,52.330353353,0.020212848996282538,0.016342508604638015,0,11,7,15,
40163,0,0,0,26620,0,2386,0,0,53.352114971,0.020077374698833944,0.016359727535557995,0.006674841446111114,11,7,15,
27149,0,0,0,27905,0,20092,0,0,54.364932281,0.019985287919937214,0.016343180051295616,0.0068778352364901015,11,11,15,
21672,0,0,0,25800,0,65079,0,0,55.370982634,0.020031086145559852,0.016339793852745,0.006919820674911662,11,9,15,
20642,0,0,0,26210,0,109992,0,0,56.37402361,0.02013290042476191,0.016319920897410363,0.006992259163022813,11,10,15,
20912,0,0,0,26210,0,88860,0,0,57.378868612,0.020239675655639104,0.0163114974179971,0.007133623671357239,11,10,15,
19080,0,0,0,25961,0,101945,0,0,58.390893105,0.02023378485276753,0.01629989999247059,0.0072086839150495895,11,10,15,
18075,0,0,0,27382,0,74986,0,0,59.394341043,0.020365597122583005,0.016284743891175128,0.007329298621105111,11,7,15,
17109,0,0,0,26210,0,37590,0,0,60.401259594,0.020436017998200797,0.01626584812733749,0.00758787566910867,11,8,15,
17163,0,0,0,25565,0,48293,0,0,61.40766524,0.020572440969740126,0.016278025654363877,0.007828021020326825,11,6,15,
15497,0,0,0,27826,0,48209,0,0,62.427099272,0.020686752054596694,0.016271512197040174,0.008010775221359226,11,9,15,
15948,0,0,0,26210,0,13460,0,0,63.429144147,0.020776607317200563,0.016292086032178223,0.008330374587895144,11,8,15,
13697,0,0,0,27624,0,4308,0,0,64.439372961,0.020939973268806082,0.016284378489139183,0.008682609312331923,11,11,15,
15151,0,0,0,27382,0,604,0,0,65.462921839,0.021087843800478314,0.016275595859890118,0.00885066275920245,11,13,15,
11413,0,0,0,28186,0,49917,0,0,66.530045242,0.021282124003394444,0.01626103687514363,0.008923643301051045,11,14,15,
17171,0,0,0,26210,0,84582,0,0,67.531607913,0.02140291190352942,0.016263215402621732,0.008985134414793325,11,11,15,
18301,0,0,0,27147,0,89787,0,0,68.550169406,0.02149824043646042,0.016264296571219347,0.009026529224089636,11,10,15,
20958,0,0,0,26537,0,80415,0,0,69.555129496,0.021586744500657902,0.016269836364157717,0.009044679788598577,11,14,15,
29177,0,0,0,28319,0,59362,0,0,70.572545203,0.021586691992868723,0.016252769360196227,0.009143374934594954,11,6,15,
28642,0,0,0,26620,0,110635,0,0,71.580902186,0.02160283717130074,0.01624312820967743,0.009117507025567274,11,10,15,
28848,0,0,0,26737,0,119986,0,0,72.589171528,0.021573757165146274,0.0162289950211836,0.009049836692118984,11,7,15,
39990,0,0,0,26620,0,59920,0,0,73.603142031,0.021461666129549663,0.016216022233355318,0.009163594644938421,11,10,15,
39409,0,148,0,26737,0,49181,0,0,74.615197121,0.02122413657082707,0.016208696128959286,0.009313549751108487,11,10,15,
27445,0,16070,0,23589,0,143659,0,0,75.622371201,0.02071517075238923,0.016231883924054665,0.009212722959478607,11,10,15,
20616,0,14509,0,30807,0,135334,0,0,76.636385604,0.02033288010967742,0.016187515079291056,0.009140976572402511,11,7,15,
8676,0,12256,0,26620,0,138592,0,0,77.648792984,0.020076648424979502,0.01618864257509159,0.009056904942549847,11,10,15,
3176,0,18413,0,26210,0,141379,0,0,78.65589685,0.01959566408552631,0.016191325288755637,0.008976206143290378,11,7,15,
3038,0,17432,0,26210,0,37160,0,0,79.658974319,0.019159896674200098,0.01619430464761345,0.009135622111833878,11,7,15,
3230,0,17074,0,27909,0,66506,0,0,80.664149253,0.018766858747606183,0.016184514616719707,0.009223479965330716,11,10,15,
2898,0,10589,0,25858,0,125770,0,0,81.666719438,0.01860721581422734,0.01618858317240399,0.00918554704818703,11,11,15,
3064,0,17534,0,26972,0,129737,0,0,82.670116627,0.018242647219222707,0.0161904124474273,0.009127980520794828,11,8,15,
3064,0,4913,0,26210,0,106480,0,0,83.674514858,0.018258381494247578,0.01618771080357635,0.00912368991441442,11,10,15,
3230,0,22393,0,26737,0,119987,0,0,84.677890716,0.01777422568038044,0.01617449524492558,0.00908472192405341,11,8,15,
2898,0,17880,0,27182,0,30436,0,0,85.698981127,0.017450933161124216,0.01617458531762514,0.009169737817905265,11,7,15,
3230,0,20744,0,25648,0,38967,0,0,86.717296493,0.017073329757104332,0.016177211856581022,0.009295352985794238,11,10,15,
3064,0,16548,0,27659,0,139261,0,0,87.726608967,0.016825841403958795,0.016175493122291027,0.009224571738413364,11,7,15,
3064,0,10595,0,27264,0,132543,0,0,88.731192152,0.016740533647070503,0.016168508353568714,0.009174724711530654,11,8,15,
3064,0,9228,0,26620,0,134749,0,0,89.742854348,0.016670307456785292,0.016172499579434584,0.009116916626998227,11,7,15,
672,0,19525,0,26210,0,138511,0,0,90.745938213,0.01642012381972206,0.016174018596400403,0.009054086818687643,11,7,15,
0,0,13272,0,26620,0,114668,0,0,91.749892286,0.016287056757354312,0.01617830029324588,0.009025575272863568,11,10,15,
0,0,6722,0,19109,0,97445,0,0,92.772227633,0.016229656207287595,0.01616619665448426,0.009032537488701083,11,7,15,
0,0,14851,0,0,0,68979,0,0,93.780944015,0.016116694894631113,0,0.009093103638027913,11,7,15,
0,0,13434,0,0,0,122602,0,0,94.788599698,0.016035759715954,0,0.009056677806514427,11,6,15,
0,0,16070,0,0,0,78712,0,0,95.793288165,0.01592470057490735,0,0.009090496486929243,11,10,15,
0,0,10908,0,0,0,63908,0,0,96.801469769,0.015819839545185437,0,0.009160987647564962,11,10,15,
0,0,0,0,0,0,79669,0,0,97.879742991,0,0,0.009192171054058633,11,8,15,
0,0,0,0,0,0,93699,0,0,98.890944371,0,0,0.00921202297950683,11,7,15,
0,0,0,19512,0,0,76511,0,0,99.940981512,0,0.016039433105560802,0.009244010629885058,11,9,15,
0,0,0,3778,0,0,116030,0,0,100.951486949,0,0.016168507832318515,0.009218099175514803,11,7,15,
0,0,0,83681,0,0,116607,0,10248,101.965365602,0,0.015980789330518157,0.009109911286250001,11,8,15,
0,0,0,57919,0,0,123529,0,14302,102.972692655,0,0.015925302522207276,0.008971029721331316,11,9,15,
0,0,0,62959,0,0,100001,0,19393,103.973170109,0,0.015831950330987474,0.00881209671795996,11,7,15,
0,0,0,62297,0,0,67804,0,20958,104.975849792,0,0.01575434983056336,0.00868344527921802,11,11,15,
0,0,0,50935,0,0,29994,0,22919,105.984190612,0,0.015717453753346086,0.008578704797714127,11,7,15,
0,0,0,37284,0,0,37341,0,19393,106.988395212,0,0.015764056917577804,0.008497658263928043,11,10,15,
0,0,0,56538,0,0,3064,0,22787,107.995890155,0,0.01571730333678114,0.00843183746104407,11,8,15,
0,0,0,17053,0,0,3064,0,23463,109.007881331,0,0.015746558501541632,0.008360528363939045,11,7,15,
0,0,0,29229,0,0,3064,0,22441,110.010925765,0,0.01578340135998369,0.008307987124827672,11,10,15,
0,0,0,58086,0,0,3064,0,23331,111.015918444,0,0.015729242255869965,0.008245089987748101,11,10,15,
0,0,0,24306,0,0,3064,0,24616,112.029808878,0,0.015827491329545463,0.008178625709461077,11,7,15,
0,0,0,34488,0,0,3064,0,26033,113.051780246,0,0.015894367566627134,0.008107773628320655,11,8,15,
0,0,0,45372,0,0,3064,0,25094,114.063210993,0,0.01591390325728251,0.00804048161784897,11,10,15,
0,0,0,10810,0,0,3202,0,24270,115.072802276,0,0.015911229487329443,0.007988221333930972,11,7,15,
0,0,0,37061,0,0,3064,0,24814,116.097957052,0,0.01588300859679599,0.007933502422161271,11,12,15,
0,0,0,41147,0,0,2616,0,10710,117.132917999,0,0.015941803577297922,0.007948506212423979,11,10,15,
0,0,0,35905,0,0,0,0,20826,118.474972703,0,0.01598663731338762,0.007917855963941792,11,13,15,
0,0,0,44193,0,0,0,0,25020,119.486044648,0,0.01598452089063671,0.007879308093717168,11,14,15,
0,0,0,20241,0,0,0,0,21362,120.48809533,0,0.016082151429769004,0.007864042447019869,11,11,15,
0,0,0,23496,0,0,0,0,25967,121.490955951,0,0.0161525395626272,0.007828895929646197,11,14,15,
0,0,0,23561,0,0,0,0,24682,122.502917513,0,0.01620981652557969,0.007800969050784765,11,7,15,
0,0,0,42921,0,0,0,0,21634,123.531003909,0,0.016215914069361008,0.007784396669555796,11,10,15,
0,0,3262,46760,0,0,0,0,24204,124.536411835,0.015790599579139183,0.016218130565358306,0.007759657009696499,11,8,15,
0,0,19805,38565,0,0,0,0,19937,125.538905594,0.015593224188676043,0.016217126764223298,0.007750602356008419,11,7,15,
0,0,17630,31769,0,0,0,0,24138,126.542313431,0.01544906089398471,0.01623619173177637,0.007726851463010083,11,9,15,
0,0,15661,59362,0,0,0,0,22919,127.54894358,0.015351914347762168,0.016182603360572728,0.007706664876091399,11,10,15,
0,0,17976,50001,0,0,0,0,24270,130.740958972,0.015373064221870554,0.016150808550911597,0.007673658512766923,11,10,15,
0,0,21371,33348,0,0,0,0,21090,133.999869265,0.015487336088720879,0.0161926244157189,0.007648802834193663,11,7,15,
0,0,6706,26698,0,0,0,0,7052,135.007149163,0.015535684819254944,0.016277158234886867,0.007638660514845342,11,10,15,
0,0,16482,52401,0,0,0,0,17432,136.00989969,0.015434317633936653,0.016247464289789796,0.00761961468918326,11,10,15,
0,0,19273,41512,0,0,0,0,21090,139.090923906,0.015168522754155731,0.01624410217748562,0.0077087945191598815,11,10,15,
0,0,14038,32769,0,0,0,0,23051,142.18099246,0.015317186321796343,0.0162594160992677,0.007678929981389477,11,10,15,
0,0,15131,27798,0,0,0,0,24608,144.852908647,0.015379795019354842,0.01631922295519975,0.007648818992884335,11,10,15,
0,0,14797,45356,0,0,0,0,20039,148.432924697,0.015288408678655418,0.016336582613505755,0.007818608386563524,11,14,15,
0,0,0,57479,0,0,0,0,24550,151.271008783,0,0.016246814779115215,0.007867430083976761,11,14,15,
0,0,0,25599,0,0,0,0,0,153.967598381,0,0.01651266084789344,0,11,13,15,
0,0,0,3230,0,0,0,0,0,156.936910841,0,0.01686338227414139,0,11,7,15,
0,0,0,3202,0,0,0,0,0,157.96389355,0,0.01696171180890254,0,11,10,15,
0,0,0,3202,0,0,0,0,0,159.023621039,0,0.017059325837081234,0,11,10,15,
0,0,0,3202,0,0,0,0,0,160.08300026,0,0.017156204210245465,0,11,13,15,
0,0,0,3202,0,0,0,0,0,161.14182738,0,0.017252445876462547,0,11,11,15,
0,0,0,3202,0,0,0,0,0,162.200747697,0,0.017347924780705744,0,11,11,15,
0,0,0,3202,0,0,0,0,0,163.259285926,0,0.01744268605313208,0,11,10,15,
0,0,0,3202,0,0,0,0,0,164.316853581,0,0.017537095042274714,0,11,10,15,
0,0,0,3202,0,0,0,0,0,165.375935834,0,0.017630660899235276,0,11,11,15,
