UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
0.0,0.0,6824.0,20287.0,0.0,0.0,0.0,0.0,15175.0,0.02255085329694299,0.015381459846680086,0.00819886528123696,9.0,8.0,12.0
0.0,0.0,16531.0,25792.0,0.0,0.0,0.0,0.0,22817.0,0.02169669970143622,0.01915842765456126,0.006191864886942332,8.0,6.0,12.0
0.0,0.0,17794.0,18797.0,0.0,0.0,0.0,0.0,25134.0,0.0158605577290508,0.018731470199856715,0.008066279405150142,7.0,8.0,11.0
0.0,0.0,1440.0,16325.0,0.0,0.0,0.0,0.0,23098.0,0.0213420319214992,0.014682590387791227,0.007124821787819841,7.0,8.0,13.0
0,0,0,17516,0,0,0,0,17786,None,0.01938604936434448,0.006838430862731276,7,10,14
0.0,0.0,3548.0,11417.0,0.0,0.0,0.0,0.0,21212.0,0.020091071748025296,0.01823487472211834,0.007291513470555539,5.0,5.0,12.0
0.0,0.0,1927.0,18207.0,0.0,0.0,0.0,0.0,23973.0,0.020958133799858576,0.016313928596545076,0.0073433710450873215,6.0,10.0,14.0
0.0,0.0,6524.0,21147.0,0.0,0.0,0.0,0.0,24944.0,0.021151317595737504,0.01630788358126693,0.007012225858318238,6.0,8.0,14.0
0.0,0.0,7787.0,7181.0,0.0,0.0,0.0,0.0,22062.0,0.02058109509600652,0.0143602121625763,0.008349452756325294,7.0,9.0,12.0
0,0,0,9385,0,0,0,0,13551,None,0.016923713548192266,0.007899175744624133,6,7,14
0,0,0,33834,0,0,0,0,0,None,0.01787525080794359,None,6,5,12
0,0,0,35325,0,0,0,0,0,None,0.01774995391910163,None,7,7,12
0,0,0,25794,0,0,0,0,0,None,0.01634238624476096,None,8,9,13
0,0,0,13221,0,0,0,0,0,None,0.021332412324056794,None,7,7,11
0,0,0,16989,0,0,0,0,0,None,0.017318141779449056,None,7,7,13
0,0,0,7194,0,0,0,0,0,None,0.017986498688003946,None,8,7,11
0,0,0,20072,0,0,0,0,0,None,0.020247923750492988,None,6,9,11
0,0,0,9131,0,0,0,0,0,None,0.021124813757239184,None,7,10,11
27183,0,0,0,26483,0,0,0,0,0.02074372459053797,0.015649625466791064,None,14,15,14
6147,0,0,0,23292,0,0,0,0,0.031055142611627975,0.019325297227063307,None,8,9,14
9954,0,0,0,31432,0,0,0,0,0.026043893016927028,0.014443588678591935,None,11,14,15
10926,0,0,0,27197,0,0,0,0,0.024393759864521955,0.02007052582049306,None,3,7,13
12432.0,0.0,0.0,0.0,24789.0,0.0,0.0,0.0,24882.0,0.03319941423544589,0.016476515300307706,0.006178255325144652,5.0,8.0,12.0
8980.0,0.0,0.0,0.0,27569.0,0.0,0.0,0.0,24984.0,0.029432558406273443,0.01709880149444827,0.006012786857216421,7.0,8.0,14.0
10999.0,0.0,0.0,0.0,27715.0,0.0,0.0,0.0,23712.0,0.031776378843818474,0.01739062410343237,0.006675758484782603,8.0,7.0,12.0
11957.0,0.0,0.0,0.0,26771.0,0.0,0.0,0.0,0.0,0.0339251287784132,0.018526732616269272,0.006160618347646206,11.0,14.0,15.0
6922,0,0,0,27615,0,0,0,0,0.03546695368002262,0.01594512043455966,None,13,14,14
13866,0,0,0,22686,0,0,0,0,0.03330213370673383,0.017531901799191243,None,6,7,13
14122,0,0,0,28644,0,0,0,0,0.036484289166084746,0.015459788467636633,None,7,6,14
13749,0,0,0,25471,0,0,0,0,0.03690054383968822,0.017845386601512036,None,12,14,12
13423,0,0,0,25162,0,0,0,0,0.02844367184579703,0.017363956339463405,None,7,7,13
14917.0,0.0,0.0,0.0,24462.0,0.0,7189.0,0.0,0.0,0.035726371169646456,0.01839609394701506,0.00651677038430093,7.0,8.0,14.0
13426,0,0,0,26192,0,0,0,0,0.03357675289645725,0.014174145999188831,None,7,8,12
14824,0,0,0,29692,0,0,0,0,0.03133088521277763,0.01581030211829982,None,6,7,14
14926.0,0.0,0.0,0.0,27685.0,0.0,2956.0,0.0,0.0,0.034101677186533313,0.017230074144995833,0.0063495130073200155,7.0,8.0,15.0
13210.0,0.0,0.0,0.0,22346.0,0.0,38170.0,0.0,0.0,0.03160205637157081,0.016250910653393298,0.007251967099427676,8.0,6.0,14.0
11370.0,0.0,0.0,0.0,28569.0,0.0,7872.0,0.0,0.0,0.02505365744173364,0.0132901400912594,0.007801267348365613,8.0,9.0,13.0
11106.0,0.0,0.0,0.0,26590.0,0.0,115570.0,0.0,0.0,0.03676532628984763,0.01568508473871135,0.007924223477068493,7.0,9.0,14.0
7764.0,0.0,0.0,0.0,25346.0,0.0,111607.0,0.0,0.0,0.03519028110532628,0.015552653890853824,0.009143636579472645,7.0,7.0,12.0
15353.0,0.0,0.0,0.0,26087.0,0.0,108288.0,0.0,0.0,0.042813675887576993,0.019093149835579533,0.009937933159524149,7.0,8.0,10.0
14017.0,0.0,0.0,0.0,27295.0,0.0,80230.0,0.0,0.0,0.034998018378147935,0.017638626212472346,0.008294559761916875,9.0,8.0,12.0
16004.0,0.0,0.0,0.0,26719.0,0.0,53287.0,0.0,0.0,0.03206076249656081,0.013680865310545015,0.010552185858365057,7.0,8.0,13.0
16812.0,0.0,0.0,0.0,24538.0,0.0,75031.0,0.0,0.0,0.03343112348572528,0.017608318074866097,0.008845270831202989,8.0,7.0,13.0
10533.0,0.0,0.0,0.0,23648.0,0.0,80365.0,0.0,0.0,0.03621833476713232,0.014925793310032095,0.009304350463212319,6.0,7.0,15.0
7992.0,0.0,0.0,0.0,27267.0,0.0,88083.0,0.0,0.0,0.02970362598551787,0.01700056562243368,0.009506829349860847,5.0,9.0,11.0
1992.0,0.0,0.0,0.0,27147.0,0.0,54046.0,0.0,0.0,0.03342424046095645,0.013848863316650544,0.009718015351837242,7.0,8.0,12.0
6117.0,0.0,0.0,0.0,25745.0,0.0,118374.0,0.0,0.0,0.030422954560405682,0.016053593703128116,0.010612350817870127,8.0,7.0,15.0
6214.0,0.0,0.0,0.0,24153.0,0.0,105830.0,0.0,0.0,0.03405964323617072,0.01800512426251574,0.009751650880410447,7.0,7.0,10.0
7790.0,0.0,0.0,0.0,26283.0,0.0,74938.0,0.0,0.0,0.03400999858736997,0.014902421092029097,0.008909935916489998,5.0,7.0,13.0
7184.0,0.0,0.0,0.0,28578.0,0.0,64782.0,0.0,0.0,0.03499109117725268,0.015974253337114837,0.00972401577909529,8.0,9.0,14.0
5454.0,0.0,0.0,0.0,26256.0,0.0,60741.0,0.0,0.0,0.03642259962637011,0.018329447781957414,0.010609729015138611,5.0,8.0,14.0
5682.0,0.0,0.0,0.0,23973.0,0.0,105795.0,0.0,0.0,0.03154810415551223,0.016965598126981514,0.009382216911744824,7.0,8.0,15.0
8508.0,0.0,1550.0,0.0,27630.0,0.0,125189.0,0.0,0.0,0.03584262099943573,0.01437792098256606,0.008405800206767282,8.0,8.0,14.0
8776.0,0.0,4821.0,0.0,23938.0,0.0,113176.0,0.0,0.0,0.042524954529297734,0.01803509403819178,0.010755080105627608,8.0,7.0,15.0
7856.0,0.0,8566.0,0.0,27692.0,0.0,125234.0,0.0,0.0,0.0330980362978147,0.019879922345393687,0.007995497301279035,8.0,8.0,15.0
9085.0,0.0,4023.0,0.0,26821.0,0.0,75172.0,0.0,0.0,0.041424559359664805,0.012309580069342584,0.008962399211578518,8.0,8.0,13.0
4583.0,0.0,0.0,0.0,26383.0,0.0,34071.0,0.0,0.0,0.040638862098201764,0.014369062684710086,0.008271330220501511,7.0,9.0,13.0
7644.0,0.0,1133.0,0.0,28679.0,0.0,68517.0,0.0,0.0,0.03435198831955146,0.01711094687959465,0.01030527795740221,6.0,8.0,13.0
7482.0,0.0,0.0,0.0,25756.0,0.0,94698.0,0.0,0.0,0.03208560545872533,0.017180809234275923,0.01102696676519658,6.0,8.0,14.0
4493.0,0.0,1629.0,0.0,26883.0,0.0,71557.0,0.0,0.0,0.03857986052525387,0.01791796028863926,0.010393881570709688,7.0,14.0,13.0
3122.0,0.0,12114.0,0.0,29264.0,0.0,85010.0,0.0,0.0,0.03525470891905007,0.016489172677262395,0.009939782544311396,7.0,11.0,14.0
3860.0,0.0,15154.0,0.0,24832.0,0.0,83399.0,0.0,0.0,0.03398597265063725,0.015767858781069444,0.011893311258763724,12.0,13.0,14.0
2713.0,0.0,15117.0,0.0,24442.0,0.0,84425.0,0.0,0.0,0.029390307814707944,0.016706213195679116,0.009643754553071308,11.0,15.0,15.0
2703.0,0.0,18702.0,0.0,27429.0,0.0,81327.0,0.0,0.0,0.02534956246957033,0.015948992341818697,0.007879550262517146,7.0,9.0,15.0
2889.0,0.0,3385.0,0.0,30036.0,0.0,91937.0,0.0,0.0,0.02684836957770327,0.013690250029744184,0.009613534141923698,11.0,13.0,14.0
3265.0,0.0,11123.0,0.0,26891.0,0.0,67312.0,0.0,0.0,0.023065531640928966,0.015511427229636124,0.011049731713881069,7.0,7.0,14.0
3134.0,0.0,3999.0,0.0,26114.0,0.0,91495.0,0.0,0.0,0.023100090371328923,0.019030940937776714,0.010598572950726247,7.0,8.0,14.0
2704.0,0.0,6962.0,0.0,26523.0,0.0,84753.0,0.0,0.0,0.026828183270890867,0.016228662954946488,0.01086169073500359,7.0,7.0,10.0
3516.0,0.0,3001.0,0.0,29210.0,0.0,99702.0,0.0,0.0,0.02793481378524497,0.01919457293401473,0.00809943633309871,5.0,9.0,12.0
0.0,0.0,5126.0,0.0,25106.0,0.0,63459.0,0.0,0.0,0.02634543407937186,0.016880974132827305,0.00992428324481115,7.0,9.0,11.0
0.0,0.0,9196.0,0.0,29230.0,0.0,33439.0,0.0,0.0,0.02768598426836978,0.014853828450240143,0.009927595039967695,7.0,10.0,11.0
0.0,0.0,8544.0,0.0,19912.0,0.0,68947.0,0.0,0.0,0.028219346316987193,0.013638443446923939,0.010304705914389,7.0,7.0,14.0
0,0,13209,0,0,0,45511,0,0,0.02774089330024275,None,0.009061662941096829,7,8,14
0,0,15418,0,0,0,53593,0,0,0.0204624296738352,None,0.009580740981045204,8,9,12
0,0,8120,0,0,0,40168,0,0,0.027098636520688373,None,0.009537622208239768,8,8,13
0,0,0,0,0,0,34696,0,0,None,None,0.010227756231735803,7,9,13
0,0,0,0,0,0,37647,0,0,None,None,0.01076888239052909,8,7,15
0,0,0,0,0,0,39035,0,16588,None,None,0.011352464508046356,8,9,12
0,0,0,0,0,0,32836,0,21037,None,None,0.010503746675268263,8,8,14
0,0,0,0,0,0,9336,0,19576,None,None,0.011931740177703513,7,9,13
0,0,0,0,0,0,17127,0,19989,None,None,0.010083563754836222,6,7,12
0,0,0,0,0,0,15073,0,20407,None,None,0.009966991478885434,7,8,12
0,0,0,0,0,0,5241,0,24768,None,0.014522879879199244,0.008303904496161462,7,9,12
0,0,0,0,0,0,2283,0,21302,None,None,0.008453239981605692,7,8,11
0,0,0,13453,0,0,1736,0,23543,None,0.015756123288431807,0.007868700837694746,7,8,11
0,0,0,2642,0,0,3142,0,25393,None,0.014710720683246052,0.008825804464949884,8,7,12
0,0,0,31441,0,0,1718,0,24840,None,0.014142269000094054,0.0093752747284543,6,8,13
0,0,0,39632,0,0,7347,0,25768,None,0.01246419911413365,0.010157842165351242,7,8,14
0,0,0,32365,0,0,36,0,25215,None,0.01359771612177723,0.007546323843993627,9,7,13
0,0,0,35845,0,0,3886,0,25544,None,0.01822980716304396,0.008385797330459977,8,8,11
0,0,0,39984,0,0,4016,0,24613,None,0.01658816153545852,0.008365820893189038,6,8,13
0,0,0,41801,0,0,910,0,24439,None,0.014700762194095506,0.00841119865019934,8,9,12
0,0,0,45910,0,0,0,0,23997,None,0.01475406855376822,0.008105955296832487,7,8,14
0,0,0,38751,0,0,0,0,24439,None,0.01671593171612366,0.006851994707172002,7,9,13
0,0,0,37707,0,0,0,0,23541,None,0.01810475760932187,0.00790053370455124,7,9,10
0,0,0,41795,0,0,0,0,25052,None,0.015851018199993946,0.007748364749579977,8,8,14
0,0,0,33266,0,0,0,0,23866,None,0.014424651509149292,0.008777678013600911,7,8,12
0,0,0,29960,0,0,0,0,25867,None,0.018015677557376587,0.006362018645464777,5,8,12
0,0,0,32131,0,0,0,0,26631,None,0.015178792296671347,0.00881387668575927,7,6,12
0,0,0,34878,0,0,0,0,26471,None,0.01689053432580016,0.007851525602467536,7,9,10
0,0,0,46275,0,0,0,0,25143,None,0.016321595584592653,0.007311795360980961,8,7,14
0,0,0,33816,0,0,0,0,21966,None,0.013308727315642407,0.008090949996100593,7,8,13
0.0,0.0,10047.0,33730.0,0.0,0.0,0.0,0.0,25160.0,0.021441832373628594,0.015546880067347469,0.009860816572458941,7.0,8.0,13.0
0.0,0.0,10421.0,36227.0,0.0,0.0,0.0,0.0,23956.0,0.019019583456834195,0.01755698250781968,0.006837038102079547,7.0,9.0,13.0
0.0,0.0,8334.0,46584.0,0.0,0.0,0.0,0.0,24540.0,0.022837466391668167,0.017054854643959564,0.008180749159238679,6.0,10.0,10.0
0.0,0.0,4807.0,29124.0,0.0,0.0,0.0,0.0,25036.0,0.020783023892234718,0.016559003805948935,0.006823221019267929,8.0,7.0,12.0
0.0,0.0,264.0,40414.0,0.0,0.0,0.0,0.0,25139.0,0.02389184950623831,0.016660375499281087,0.0084686651327536,9.0,8.0,15.0
0.0,0.0,6898.0,34028.0,0.0,0.0,0.0,0.0,27618.0,0.022091907811760098,0.017071574438290674,0.008134813062019745,5.0,4.0,13.0
0.0,0.0,858.0,34454.0,0.0,0.0,0.0,0.0,24313.0,0.02358929621256716,0.014509256668250054,0.0073326161168890715,8.0,8.0,13.0
0.0,0.0,10188.0,31076.0,0.0,0.0,0.0,0.0,21434.0,0.024442563673175155,0.016516729409983336,0.008206736220414594,8.0,9.0,11.0
0.0,0.0,3624.0,29141.0,0.0,0.0,0.0,0.0,25383.0,0.019557081628400436,0.0128694998937295,0.008558612415046542,7.0,9.0,11.0
0.0,0.0,9727.0,10849.0,0.0,0.0,0.0,0.0,19945.0,0.027369612183520534,0.014785969050535669,0.006687571023343258,6.0,8.0,12.0
0.0,0.0,4259.0,33852.0,0.0,0.0,0.0,0.0,25336.0,0.022669134832906546,0.01599643992300965,0.007330513199503851,6.0,3.0,12.0
0.0,0.0,2087.0,24711.0,0.0,0.0,0.0,0.0,26949.0,0.02315134675575313,0.020516249010318406,0.007700432027552651,8.0,8.0,13.0
0.0,0.0,12048.0,24235.0,0.0,0.0,0.0,0.0,21146.0,0.02097608785835819,0.016133816779023907,0.007962683436024489,13.0,14.0,15.0
0.0,0.0,11412.0,27525.0,0.0,0.0,0.0,0.0,23541.0,0.022353982716460427,0.017363383810790715,0.009188833473886092,13.0,8.0,14.0
0.0,0.0,3019.0,11594.0,0.0,0.0,0.0,0.0,5506.0,0.021731094281028044,0.015476298204640627,0.0078005765820764504,13.0,15.0,15.0
0.0,0.0,6807.0,20831.0,0.0,0.0,0.0,0.0,15169.0,0.02516397972005895,0.018721988378248976,0.0066634546933543965,8.0,9.0,13.0
0.0,0.0,16576.0,26625.0,0.0,0.0,0.0,0.0,26450.0,0.01789915747151453,0.019111936758048165,0.006707125180668221,9.0,10.0,12.0
0.0,0.0,17360.0,19347.0,0.0,0.0,0.0,0.0,25726.0,0.021176762740671606,0.01643018138486709,0.007079048687211248,7.0,10.0,13.0
0.0,0.0,908.0,15899.0,0.0,0.0,0.0,0.0,22935.0,0.023675158136449163,0.016701948112122274,0.00842150599583815,6.0,8.0,13.0
0,0,0,14657,0,0,0,0,17012,None,0.015648405434531883,0.007435877847477023,7,7,14
0.0,0.0,2987.0,9256.0,0.0,0.0,0.0,0.0,20257.0,0.018317482389544722,0.01955827667939031,0.006146009721997919,6.0,5.0,11.0
0.0,0.0,2135.0,15392.0,0.0,0.0,0.0,0.0,22479.0,0.020082468904822185,0.015441327685357123,0.00866772920425862,6.0,9.0,14.0
0.0,0.0,6869.0,18002.0,0.0,0.0,0.0,0.0,24277.0,0.020696798596221908,0.019288609191294572,0.008948084796826144,6.0,6.0,13.0
0.0,0.0,7954.0,7199.0,0.0,0.0,0.0,0.0,23613.0,0.019565366526908417,0.017891207680947416,0.007992581373236884,7.0,9.0,14.0
0,0,0,11122,0,0,0,0,10888,None,0.017272868964497784,0.007555593384642128,6,7,15
0,0,0,33086,0,0,0,0,0,None,0.0201258961219412,None,5,5,14
0,0,0,36802,0,0,0,0,0,None,0.017412947326636705,None,7,8,12
0,0,0,29872,0,0,0,0,0,None,0.019896108751275152,None,6,8,12
0,0,0,11403,0,0,0,0,0,None,0.02007875875261006,None,6,9,15
0,0,0,17199,0,0,0,0,0,None,0.016904944560305425,None,6,6,12
0,0,0,6877,0,0,0,0,0,None,0.019101007581135553,None,8,8,12
0,0,0,21431,0,0,0,0,0,None,0.017067145247915465,None,8,8,13
0,0,0,5885,0,0,0,0,0,None,0.016353390921719287,None,7,9,13
26692,0,0,0,26717,0,0,0,0,0.02091989541857245,0.01631044704832552,None,13,15,14
6700,0,0,0,21774,0,0,0,0,0.027401763660858322,0.015425572081888203,None,7,7,14
10820,0,0,0,30810,0,0,0,0,0.027370125132739453,0.015136757259610872,None,11,15,15
11384,0,0,0,25151,0,0,0,0,0.028855390450623904,0.01795691452198035,None,3,8,14
12898.0,0.0,0.0,0.0,25608.0,0.0,0.0,0.0,23067.0,0.02886552602183568,0.014112812071565114,0.006437359906106511,6.0,8.0,13.0
8885.0,0.0,0.0,0.0,25731.0,0.0,0.0,0.0,23295.0,0.027184186454470557,0.011707261263804924,0.006157959276378352,8.0,8.0,15.0
11078.0,0.0,0.0,0.0,28154.0,0.0,0.0,0.0,22436.0,0.034659321933934686,0.01932476680950355,0.0062657487732897515,8.0,8.0,13.0
11739.0,0.0,0.0,0.0,28187.0,0.0,0.0,0.0,0.0,0.03287039339946931,0.016772401030508373,0.006474100204932011,11.0,13.0,13.0
6727,0,0,0,26333,0,0,0,0,0.03286772181411924,0.01734568240954444,None,11,13,14
13532,0,0,0,22237,0,0,0,0,0.035008882631623904,0.018266026843116193,None,7,6,11
14601,0,0,0,27749,0,0,0,0,0.038859130234603856,0.020083934868031787,None,10,7,13
13675,0,0,0,30936,0,0,0,0,0.03262413162720708,0.018387439523222266,None,13,14,15
13274,0,0,0,27210,0,0,0,0,0.030040482956077842,0.017182942205132674,None,8,8,11
14892.0,0.0,0.0,0.0,24478.0,0.0,27.0,0.0,0.0,0.03433090569786318,0.016678598647961517,0.006417790755112783,9.0,9.0,13.0
12601,0,0,0,24630,0,0,0,0,0.03726840719791117,0.016004944283639553,None,6,7,12
14230,0,0,0,30720,0,0,0,0,0.03195497426132044,0.017575623295724662,None,8,7,13
13796.0,0.0,0.0,0.0,28722.0,0.0,3423.0,0.0,0.0,0.03686057657949521,0.015594355691955523,0.006024192393376799,6.0,9.0,11.0
13479.0,0.0,0.0,0.0,25791.0,0.0,44055.0,0.0,0.0,0.032432269141843224,0.014873911917754685,0.006062809612000191,8.0,8.0,13.0
11886.0,0.0,0.0,0.0,27533.0,0.0,12616.0,0.0,0.0,0.03892269592488849,0.017895753292885095,0.009874180204988339,7.0,8.0,13.0
10614.0,0.0,0.0,0.0,25901.0,0.0,114528.0,0.0,0.0,0.033263474283128786,0.0167369140111522,0.0074488612554626885,8.0,8.0,14.0
8411.0,0.0,0.0,0.0,24634.0,0.0,110816.0,0.0,0.0,0.03603174967516327,0.01758488050417162,0.008763462271410519,5.0,8.0,13.0
15136.0,0.0,0.0,0.0,26687.0,0.0,102694.0,0.0,0.0,0.03029795846324511,0.01587956324646953,0.007255981490852721,6.0,9.0,9.0
13549.0,0.0,0.0,0.0,24521.0,0.0,86902.0,0.0,0.0,0.03750718839383199,0.017786251172609038,0.007646733399318449,8.0,8.0,14.0
15549.0,0.0,0.0,0.0,27024.0,0.0,52990.0,0.0,0.0,0.031715964892807064,0.0151291980552624,0.008764892185281906,6.0,7.0,11.0
17129.0,0.0,0.0,0.0,29216.0,0.0,80716.0,0.0,0.0,0.02945252443396415,0.01359144940442498,0.007613281714908471,7.0,8.0,11.0
9573.0,0.0,0.0,0.0,24853.0,0.0,75987.0,0.0,0.0,0.030416889027201813,0.016727828773618687,0.007823557195234592,6.0,9.0,12.0
8144.0,0.0,0.0,0.0,26996.0,0.0,91430.0,0.0,0.0,0.03756188702309028,0.018794054596648683,0.008554784459533655,7.0,6.0,11.0
2388.0,0.0,0.0,0.0,28673.0,0.0,57769.0,0.0,0.0,0.029646323439229454,0.016131558237194497,0.008517287805262591,7.0,8.0,11.0
6539.0,0.0,0.0,0.0,24126.0,0.0,109317.0,0.0,0.0,0.03744314002753844,0.016263430413985015,0.00860809977906097,7.0,7.0,13.0
6023.0,0.0,0.0,0.0,24340.0,0.0,109240.0,0.0,0.0,0.03569874645733309,0.014507856226850536,0.008810248147542055,7.0,8.0,11.0
8245.0,0.0,0.0,0.0,28347.0,0.0,74949.0,0.0,0.0,0.034144208615573414,0.0191045255512769,0.008967900165117743,5.0,7.0,14.0
7356.0,0.0,0.0,0.0,27451.0,0.0,62515.0,0.0,0.0,0.039918573600331304,0.014386197009607507,0.00942937903546056,8.0,7.0,14.0
4913.0,0.0,0.0,0.0,25150.0,0.0,58730.0,0.0,0.0,0.038120134487078794,0.013504198963685606,0.009732900674268347,6.0,7.0,11.0
4756.0,0.0,0.0,0.0,25598.0,0.0,111061.0,0.0,0.0,0.03971685561070202,0.017380112020191272,0.011058581827702703,7.0,8.0,12.0
9153.0,0.0,1290.0,0.0,27249.0,0.0,123968.0,0.0,0.0,0.03864089178832356,0.0160765328291687,0.00948942157249874,6.0,7.0,12.0
8969.0,0.0,4833.0,0.0,25466.0,0.0,118715.0,0.0,0.0,0.03527432672039181,0.013900549322443119,0.009612610219613803,7.0,7.0,14.0
7005.0,0.0,8849.0,0.0,25737.0,0.0,125482.0,0.0,0.0,0.03712559185457162,0.015957794059649495,0.009641362279464029,7.0,7.0,15.0
9114.0,0.0,4623.0,0.0,27797.0,0.0,74823.0,0.0,0.0,0.03676046732748864,0.015005537814852763,0.008578027922988951,8.0,8.0,13.0
3846.0,0.0,0.0,0.0,27901.0,0.0,33921.0,0.0,0.0,0.02684450732899934,0.01704987653084421,0.011077499289698936,8.0,8.0,14.0
7580.0,0.0,1215.0,0.0,23893.0,0.0,67453.0,0.0,0.0,0.03592951026066452,0.015257569442060335,0.00913153596741332,7.0,8.0,13.0
7742.0,0.0,0.0,0.0,26970.0,0.0,91357.0,0.0,0.0,0.03531573797365443,0.012498735350703415,0.009577948360605673,7.0,8.0,14.0
4323.0,0.0,1544.0,0.0,26712.0,0.0,70653.0,0.0,0.0,0.031224387570083043,0.019807889361205047,0.008564939417680967,7.0,14.0,13.0
2362.0,0.0,12015.0,0.0,28172.0,0.0,81142.0,0.0,0.0,0.030163519544095116,0.016239488633132196,0.008935785541199222,7.0,12.0,13.0
2510.0,0.0,15396.0,0.0,24633.0,0.0,77998.0,0.0,0.0,0.03506927285898798,0.016493315480761876,0.013186218606813916,13.0,13.0,14.0
2755.0,0.0,15028.0,0.0,24789.0,0.0,84484.0,0.0,0.0,0.02979391602092987,0.01474244675543961,0.009674178257366392,10.0,13.0,14.0
3352.0,0.0,19576.0,0.0,28231.0,0.0,87168.0,0.0,0.0,0.02520600185328639,0.01447141835454676,0.010072637522180641,8.0,6.0,12.0
3151.0,0.0,3742.0,0.0,30365.0,0.0,85166.0,0.0,0.0,0.02670218610761779,0.013274042835385169,0.01046388891045362,12.0,14.0,15.0
3233.0,0.0,10523.0,0.0,25557.0,0.0,66822.0,0.0,0.0,0.024402236765288014,0.017082442033465303,0.009734616862591916,5.0,8.0,14.0
3453.0,0.0,4831.0,0.0,26315.0,0.0,100322.0,0.0,0.0,0.02672305373028006,0.018321364424960435,0.008974084914043603,6.0,7.0,13.0
2232.0,0.0,6190.0,0.0,25965.0,0.0,82731.0,0.0,0.0,0.02416645009614653,0.018615423815678073,0.009425813086538944,6.0,7.0,12.0
3312.0,0.0,3138.0,0.0,29900.0,0.0,106719.0,0.0,0.0,0.02330700244914093,0.020982961756572632,0.007969323687750364,8.0,9.0,13.0
0.0,0.0,5003.0,0.0,25593.0,0.0,63646.0,0.0,0.0,0.024968419723300463,0.018244160344077574,0.010331463442479347,7.0,10.0,13.0
0.0,0.0,9624.0,0.0,28812.0,0.0,36553.0,0.0,0.0,0.02012192881850121,0.018179864105837475,0.010427326496768204,7.0,7.0,14.0
0.0,0.0,8184.0,0.0,19831.0,0.0,67586.0,0.0,0.0,0.02764960205934512,0.01328906286025201,0.010630003633397552,9.0,7.0,14.0
0,0,12426,0,0,0,46029,0,0,0.02373426671435732,None,0.01070465026153232,7,8,12
0,0,15970,0,0,0,52489,0,0,0.02479608641349006,None,0.00840116090851048,8,10,13
0,0,8191,0,0,0,34791,0,0,0.02561005666112656,None,0.00947735983422844,6,8,9
0,0,0,0,0,0,32983,0,0,None,None,0.009803709046199966,7,9,14
0,0,0,0,0,0,35087,0,0,None,None,0.01087244625692421,7,8,14
0,0,0,0,0,0,47472,0,16644,None,None,0.010904296761255093,7,7,14
0,0,0,0,0,0,41913,0,21140,None,None,0.010995069153078718,9,9,13
0,0,0,0,0,0,6297,0,20964,None,None,0.01045292144543676,7,8,12
0,0,0,0,0,0,16513,0,22024,None,None,0.009918134848776447,8,9,10
0,0,0,0,0,0,11330,0,20973,None,None,0.010100276549259223,6,8,10
0,0,0,1687,0,0,9538,0,25552,None,0.01539541902439884,0.00836293870181035,7,9,12
0,0,0,0,0,0,594,0,24457,None,None,0.009739590881349791,8,8,13
0,0,0,16243,0,0,0,0,21739,None,0.016128338107942092,0.009651185364912536,8,7,13
0,0,0,720,0,0,4873,0,24974,None,0.014154579871275955,0.008649492317878465,8,8,14
0,0,0,33284,0,0,3101,0,24874,None,0.01610708345230847,0.009076071358288274,6,8,13
0,0,0,39512,0,0,5050,0,26493,None,0.01751316917463934,0.008983144308705433,7,7,12
0,0,0,34697,0,0,5533,0,24371,None,0.014653881055795948,0.009066707027946238,8,8,13
0,0,0,35174,0,0,8358,0,24819,None,0.013808961186154519,0.008896258766957677,8,8,12
0,0,0,40355,0,0,0,0,26411,None,0.014085617863126433,0.007812272360779626,7,9,10
0,0,0,41615,0,0,4119,0,26248,None,0.019215178902803366,0.008166984615824859,7,7,13
0,0,0,44820,0,0,0,0,23405,None,0.016062837586374244,0.008550470995362644,7,8,12
0,0,0,35554,0,0,0,0,25207,None,0.016628735526726897,0.009124576860444555,6,9,12
0,0,0,35920,0,0,0,0,25537,None,0.015256718935922866,0.007737343205159873,8,8,13
0,0,0,39700,0,0,0,0,25438,None,0.015175786099623617,0.008838972374691565,7,7,12
0,0,0,33601,0,0,0,0,25235,None,0.01874892636234588,0.009206873421518458,7,8,11
0,0,0,30899,0,0,0,0,25945,None,0.015963192035062943,0.009395142960704608,7,8,15
0,0,0,33536,0,0,0,0,24732,None,0.016374857295846496,0.007869990173272926,6,7,12
0,0,0,34119,0,0,0,0,28092,None,0.01728466898449798,0.008493500811630644,9,8,12
0,0,0,46963,0,0,0,0,24185,None,0.014739465168162732,0.008420570084529061,7,7,9
0,0,0,33024,0,0,0,0,23863,None,0.01848726707544983,0.0068849979961276096,8,9,10
0.0,0.0,9930.0,34003.0,0.0,0.0,0.0,0.0,25944.0,0.022359710915807407,0.017028789305016168,0.006348734339147589,8.0,7.0,11.0
0.0,0.0,11128.0,34505.0,0.0,0.0,0.0,0.0,25066.0,0.020218365343322796,0.017525166678596854,0.008077086695633045,7.0,7.0,13.0
0.0,0.0,7368.0,47156.0,0.0,0.0,0.0,0.0,27315.0,0.02829634822022322,0.0181482827247826,0.007854687155140937,7.0,10.0,12.0
