UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
0,0,15385,0,0,0,132591,0,0,96.930058644,0.012673201992234333,0,0.012617572642146649,7,11,15,
0,0,5355,0,0,0,65812,0,0,97.932981247,0.01265310465103037,0,0.012602730020417416,7,10,15,
0,0,0,0,0,0,133554,0,0,98.945081156,0,0,0.012441038378354589,7,11,15,
0,0,0,19535,0,0,89975,0,0,99.959340588,0,0.016119367563507108,0.01239886073211206,10,10,15,
0,0,0,62718,0,0,135454,0,0,100.973132797,0,0.015960187139486465,0.012249006622985127,10,10,15,
0,0,0,29436,0,0,131789,0,0,101.980873221,0,0.016047064991286396,0.01212410109044611,7,10,15,
0,0,0,62396,0,0,179988,0,14533,102.98644215,0,0.01597137995183434,0.011709698223684202,8,10,15,
0,0,0,72023,0,0,162450,0,21568,103.993184733,0,0.01588394642472406,0.011266527761172153,7,11,15,
0,0,0,118816,0,0,202439,0,19179,104.997798104,0,0.0156495326863334,0.010812275584572806,7,11,15,
0,0,0,44527,0,0,55738,0,24896,106.003027936,0,0.015668734355734574,0.01054755547625373,7,11,15,
0,0,0,53679,0,0,67858,0,24204,107.011135745,0,0.015648950278880296,0.010301009441801047,10,10,15,
0,0,0,59472,0,0,51147,0,28208,108.015057063,0,0.01560531103680098,0.01004856958935419,10,10,15,
0,0,0,90631,0,0,83305,0,25094,109.023052726,0,0.015469687697122151,0.009798058382790624,9,9,15,
0,0,0,86163,0,0,49151,0,24402,110.031064589,0,0.015324732809927117,0.009622442755523873,7,10,15,
0,0,0,45272,0,0,3064,0,26725,111.033089545,0,0.01534685114472146,0.009487639038642654,9,9,15,
0,0,0,78892,0,0,3064,0,26371,112.045028279,0,0.015260694228943331,0.009367889411994606,9,10,15,
0,0,0,88731,0,0,3064,0,29633,113.054177521,0,0.01515011816679188,0.00922863933691099,8,10,15,
0,0,0,126073,0,0,3064,0,26857,114.068436566,0,0.01496302801447416,0.00911137787396457,7,11,15,
0,0,0,111269,0,0,3064,0,23397,117.073054998,0,0.01467477634399718,0.009049696647065966,14,14,15,
0,0,0,85316,0,0,3064,0,27796,118.090347885,0,0.014581694528445436,0.00894652871877222,14,14,15,
0,0,0,175718,0,0,3064,0,26791,119.093114267,0,0.014323587311618528,0.00884923311117538,11,12,15,
0,0,0,149592,0,0,0,0,26445,121.663081631,0,0.014112214024709533,0.008948695264289753,7,10,15,
0,0,0,102486,0,0,0,0,5767,122.682644056,0,0.014039404217090433,0.008984987543877433,7,11,15,
0,0,0,129456,0,0,0,0,14252,123.688903925,0,0.013912457849684534,0.008946717324158675,10,10,15,
0,0,27796,171550,0,0,0,0,27796,126.464421281,0.012477359949345325,0.013675692142048055,0.008857395901739123,7,10,15,
0,0,28554,164818,0,0,0,0,28340,127.485062494,0.012288450111383268,0.013487720002391264,0.008782183638028311,10,10,15,
0,0,17218,231169,0,0,0,0,18459,128.488080898,0.012235671532401524,0.013214694981028232,0.008773532816184962,7,9,15,
0,0,8827,63681,0,0,0,0,5499,131.309162224,0.01217603029335006,0.013257041301501063,0.008928354326598614,7,10,15,
0,0,7740,84715,0,0,0,0,14170,132.507121065,0.01221178027868444,0.013228394620942692,0.008939814859043091,10,10,15,
0,0,17828,85493,0,0,0,0,17300,136.091041466,0.012149476588293039,0.013144688353144425,0.008889343855551042,9,8,15,
0,0,20008,101898,0,0,0,0,23265,139.168101774,0.01205349091572493,0.013042897989715817,0.009003151891433657,7,8,15,
0,0,10248,110952,0,0,0,0,24946,143.401084267,0.012017343268422926,0.013221802435611024,0.008917964364162949,8,11,15,
0,0,66,1016,0,0,0,0,148,144.415052119,0.012017343268422926,0.013221802435611024,0.008917120645332547,7,11,15,
0,0,15537,98050,0,0,0,0,22853,145.803106943,0.011968531677453391,0.0131332915735332,0.008880605261295523,10,10,15,
0,0,18042,51080,0,0,0,0,24616,148.778211945,0.011898069635766928,0.013122237861206774,0.008983319606566537,14,15,15,
0,0,5355,35107,0,0,0,0,5916,149.78017065,0.012017522933830276,0.013091662101789555,0.008976246536165843,11,11,15,
0,0,264,50295,0,0,0,0,23219,151.253174225,0.01201797388558982,0.01313698895559479,0.008937936665017392,14,15,15,
0,0,0,42314,0,0,0,0,8103,152.253415237,0,0.013199211257124907,0.0089885366732944,14,14,15,
0,0,0,21101,0,0,0,0,0,155.302496659,0,0.013430824887757618,0,10,10,15,
0,0,0,4185,0,0,0,0,0,158.620329931,0,0.01378383874081858,0,10,11,15,
0,0,0,3202,0,0,0,0,0,159.685682285,0,0.013871000948452318,0,10,12,15,
0,0,0,3202,0,0,0,0,0,160.743842758,0,0.013957912632763476,0,11,12,15,
0,0,0,3202,0,0,0,0,0,161.803831307,0,0.014044165305776993,0,11,14,15,
0,0,0,3202,0,0,0,0,0,162.862481584,0,0.014129992662507624,0,12,14,15,
0,0,0,3202,0,0,0,0,0,163.921236929,0,0.014215532806880543,0,10,11,15,
0,0,0,3202,0,0,0,0,0,164.981400898,0,0.014300344646672321,0,10,10,15,
0,0,0,3202,0,0,0,0,0,166.039350568,0,0.01438464327605871,0,11,11,15,
0,0,0,3202,0,0,0,0,0,167.096849907,0,0.014468694329178241,0,13,14,15,
