UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
0,0,0,47013,0,0,35248,0,22919,123.112233854,0,0.01569410091049252,0.008112172182766662,7,11,15,
0,0,0,64389,0,0,51505,0,24534,124.129116663,0,0.015616967194070663,0.00800975957908559,7,11,15,
0,0,0,70367,0,0,26016,0,22655,125.137604163,0,0.015549993527990098,0.007942594267063351,7,11,15,
0,0,0,67359,0,0,3064,0,18735,126.156003221,0,0.015486620203410484,0.007921101427571967,7,11,15,
0,0,0,61343,0,0,3064,0,24270,127.174408028,0,0.015433266209464865,0.007867266953718262,7,11,15,
0,0,0,46298,0,0,3064,0,24748,128.180468002,0,0.015447387454312228,0.00781394672239331,7,11,15,
0,0,0,31993,0,0,3064,0,25094,129.195470417,0,0.015503213299549998,0.007757563825993322,7,11,15,
0,0,0,47207,0,0,3064,0,22441,130.203575588,0,0.015492025544541073,0.00772219153166966,7,11,15,
0,0,0,42233,0,0,3064,0,21568,131.213926073,0,0.015523600618856385,0.0076860145518280005,7,11,15,
0,0,0,32118,0,0,3064,0,23051,132.215607808,0,0.015583181030349022,0.007648507378505149,7,11,15,
0,0,0,28496,0,0,3064,0,26313,133.223581654,0,0.01566546243067069,0.007595185456925847,7,11,15,
0,0,0,38959,0,0,3064,0,22507,134.235532762,0,0.015696435795412165,0.00756555775297239,7,11,15,
0,0,0,77318,0,0,1374,0,24748,135.262827252,0,0.015603346116526208,0.007531311477211281,7,11,15,
0,0,0,30237,0,0,0,0,12621,136.271734099,0,0.015678002652110633,0.007562716243703918,7,11,15,
0,0,0,42806,0,0,0,0,26231,137.285537045,0,0.015688623208678438,0.007532008928995197,7,11,15,
0,0,0,5867,0,0,0,0,14384,138.290505435,0,0.015757661462257374,0.007583079274958013,7,11,15,
0,0,0,23257,0,0,0,0,1549,139.583560522,0,0.01583551982550456,0.007607999245944432,7,11,15,
0,0,0,22137,0,0,0,0,23067,140.600149872,0,0.015873760886836036,0.0075866435088670385,7,11,15,
0,0,9029,46632,0,0,0,0,22853,141.603593004,0.016552948235444415,0.01583532429068542,0.007569133850502851,7,11,15,
0,0,20810,13874,0,0,0,0,24402,142.613566745,0.016324661552964206,0.01588597982203539,0.0075482591177678535,7,11,15,
0,0,19607,45076,0,0,0,0,19673,143.616719358,0.016115210963484602,0.015891503244190086,0.00754474831918835,7,11,15,
0,0,19467,67805,0,0,0,0,24814,146.341688097,0.016086456474784946,0.015773138067707457,0.007524366373191228,7,11,15,
0,0,14771,49738,0,0,0,0,24270,148.855481083,0.01591312638517417,0.015936071575221242,0.007501686182778295,7,11,15,
0,0,6574,18343,0,0,0,0,11122,149.866549151,0.015967983685583064,0.016039850770330957,0.007535051164974615,7,11,15,
0,0,3938,10879,0,0,0,0,4811,150.876554565,0.01613529294678419,0.016039461248630715,0.007533224858710326,7,11,15,
0,0,16382,40265,0,0,0,0,26379,155.004589483,0.015894213986247227,0.016016160729129238,0.007653604141091145,7,11,15,
0,0,10080,26351,0,0,0,0,12341,156.025731697,0.01580745973681739,0.01612826555840781,0.007642717848817219,7,11,15,
0,0,17828,56999,0,0,0,0,17712,157.26456169,0.01566489794549362,0.01608834001043172,0.007624564577368888,7,11,15,
0,0,20510,26038,0,0,0,0,19393,159.994732435,0.015566318899687912,0.016170559324255464,0.007624507198068786,7,11,15,
0,0,10745,39159,0,0,0,0,23397,163.294690659,0.015724433367103347,0.016152934287237387,0.007587902440803877,7,11,15,
0,0,12605,57517,0,0,0,0,23265,166.554580015,0.015562760222428567,0.016121293499072077,0.007715069889188147,7,11,15,
0,0,0,22283,0,0,0,0,0,169.825635794,0,0.016502754145884528,0,7,11,15,
0,0,0,3202,0,0,0,0,0,173.106291401,0,0.016865864256132877,0,7,11,15,
0,0,0,3202,0,0,0,0,0,174.16355357,0,0.01696297834730449,0,7,11,15,
0,0,0,3202,0,0,0,0,0,175.222763984,0,0.017059421640078714,0,7,11,15,
0,0,0,3202,0,0,0,0,0,176.281284542,0,0.017155260126866804,0,7,11,15,
0,0,0,3202,0,0,0,0,0,177.339433777,0,0.017250424489400094,0,7,11,15,
0,0,0,3202,0,0,0,0,0,178.397931805,0,0.017344748448374046,0,7,11,15,
0,0,0,3202,0,0,0,0,0,179.454942993,0,0.017438773167587757,0,7,11,15,
0,0,0,3230,0,0,0,0,0,180.514470397,0,0.01753235035536698,0,7,11,15,
