Packet_Num,Time,Source,Destination,Protocol
"9011","1478.337781","192.168.3.102","192.168.20.2","SIP"
"9014","1478.367128","192.168.3.102","192.168.20.2","SIP"
"9017","1478.367791","192.168.3.102","192.168.20.2","SIP"
"9019","1478.386888","192.168.3.102","192.168.20.2","SIP"
"9023","1478.476161","192.168.3.102","192.168.20.2","SIP"
"9027","1478.477159","192.168.3.102","192.168.20.2","SIP"
"9029","1478.477262","192.168.3.102","192.168.20.2","SIP"
"9032","1478.478259","192.168.3.102","192.168.20.2","SIP"
"9034","1478.478645","192.168.3.102","192.168.20.2","SIP"
"9039","1478.541144","192.168.3.102","192.168.20.2","SIP"
"9041","1478.54123","192.168.3.102","192.168.20.2","SIP"
"9045","1478.542155","192.168.3.102","192.168.20.2","SIP"
"9048","1478.543065","192.168.3.102","192.168.20.2","SIP"
"9049","1478.543121","192.168.3.102","192.168.20.2","SIP"
"9052","1478.54393","192.168.3.102","192.168.20.2","SIP"
"9056","1478.577181","192.168.3.102","192.168.20.2","SIP"
"9060","1478.578048","192.168.3.102","192.168.20.2","SIP"
"9063","1478.579188","192.168.3.102","192.168.20.2","SIP"
"9065","1478.579297","192.168.3.102","192.168.20.2","SIP"
"9068","1478.607149","192.168.3.102","192.168.20.2","SIP"
"9071","1478.607848","192.168.3.102","192.168.20.2","SIP"
"9074","1478.637094","192.168.3.102","192.168.20.2","SIP"
"9077","1478.637849","192.168.3.102","192.168.20.2","SIP"
"9079","1478.656901","192.168.3.102","192.168.20.2","SIP"
"9083","1478.746188","192.168.3.102","192.168.20.2","SIP"
"9087","1478.747097","192.168.3.102","192.168.20.2","SIP"
"9089","1478.747141","192.168.3.102","192.168.20.2","SIP"
"9092","1478.748092","192.168.3.102","192.168.20.2","SIP"
"9094","1478.748146","192.168.3.102","192.168.20.2","SIP"
"9099","1478.811181","192.168.3.102","192.168.20.2","SIP"
"9101","1478.811241","192.168.3.102","192.168.20.2","SIP"
"9105","1478.812039","192.168.3.102","192.168.20.2","SIP"
"9108","1478.81303","192.168.3.102","192.168.20.2","SIP"
"9109","1478.813062","192.168.3.102","192.168.20.2","SIP"
"9112","1478.81393","192.168.3.102","192.168.20.2","SIP"
"9116","1478.847223","192.168.3.102","192.168.20.2","SIP"
"9120","1478.848022","192.168.3.102","192.168.20.2","SIP"
"9123","1478.848978","192.168.3.102","192.168.20.2","SIP"
"9124","1478.84902","192.168.3.102","192.168.20.2","SIP"
"9128","1478.877247","192.168.3.102","192.168.20.2","SIP"
"9131","1478.877818","192.168.3.102","192.168.20.2","SIP"
"9134","1478.907134","192.168.3.102","192.168.20.2","SIP"
"9137","1478.907872","192.168.3.102","192.168.20.2","SIP"
"9139","1478.926925","192.168.3.102","192.168.20.2","SIP"
"9143","1479.016262","192.168.3.102","192.168.20.2","SIP"
"9147","1479.017171","192.168.3.102","192.168.20.2","SIP"
"9149","1479.017226","192.168.3.102","192.168.20.2","SIP"
"9152","1479.018065","192.168.3.102","192.168.20.2","SIP"
"9154","1479.018122","192.168.3.102","192.168.20.2","SIP"
"9159","1479.081222","192.168.3.102","192.168.20.2","SIP"
"9161","1479.081272","192.168.3.102","192.168.20.2","SIP"
"9165","1479.082468","192.168.3.102","192.168.20.2","SIP"
"9168","1479.083307","192.168.3.102","192.168.20.2","SIP"
"9169","1479.083347","192.168.3.102","192.168.20.2","SIP"
"9172","1479.084058","192.168.3.102","192.168.20.2","SIP"
"9176","1479.117195","192.168.3.102","192.168.20.2","SIP"
"9180","1479.118109","192.168.3.102","192.168.20.2","SIP"
"9182","1479.118891","192.168.3.102","192.168.20.2","SIP"
"9184","1479.145836","192.168.3.102","192.168.20.2","SIP"
"9188","1479.181144","192.168.3.102","192.168.20.2","SIP"
"9190","1479.181198","192.168.3.102","192.168.20.2","SIP"
"9194","1479.182059","192.168.3.102","192.168.20.2","SIP"
"9197","1479.271146","192.168.3.102","192.168.20.2","SIP"
"9202","1479.27206","192.168.3.102","192.168.20.2","SIP"
"9203","1479.272082","192.168.3.102","192.168.20.2","SIP"
"9206","1479.273005","192.168.3.102","192.168.20.2","SIP"
"9208","1479.273069","192.168.3.102","192.168.20.2","SIP"
"9211","1479.273974","192.168.3.102","192.168.20.2","SIP"
"9215","1479.307049","192.168.3.102","192.168.20.2","SIP"
"9219","1479.308025","192.168.3.102","192.168.20.2","SIP"
"9223","1479.309067","192.168.3.102","192.168.20.2","SIP"
"9226","1479.310013","192.168.3.102","192.168.20.2","SIP"
"9227","1479.310044","192.168.3.102","192.168.20.2","SIP"
"9229","1479.323961","192.168.3.102","192.168.20.2","SIP"
"9234","1479.413165","192.168.3.102","192.168.20.2","SIP"
"9237","1479.414046","192.168.3.102","192.168.20.2","SIP"
"9238","1479.414108","192.168.3.102","192.168.20.2","SIP"
"9242","1479.415146","192.168.3.102","192.168.20.2","SIP"
"9244","1479.415217","192.168.3.102","192.168.20.2","SIP"
"9248","1479.447057","192.168.3.102","192.168.20.2","SIP"
"9251","1479.448074","192.168.3.102","192.168.20.2","SIP"
"9256","1479.448976","192.168.3.102","192.168.20.2","SIP"
"9257","1479.449015","192.168.3.102","192.168.20.2","SIP"
"9262","1479.477186","192.168.3.102","192.168.20.2","SIP"
"9265","1479.477851","192.168.3.102","192.168.20.2","SIP"
"9268","1479.567174","192.168.3.102","192.168.20.2","SIP"
"9272","1479.568054","192.168.3.102","192.168.20.2","SIP"
"9273","1479.568111","192.168.3.102","192.168.20.2","SIP"
"9277","1479.56903","192.168.3.102","192.168.20.2","SIP"
"9279","1479.569075","192.168.3.102","192.168.20.2","SIP"
"9283","1479.59715","192.168.3.102","192.168.20.2","SIP"
"9290","1479.599028","192.168.3.102","192.168.20.2","SIP"
"9291","1479.599049","192.168.3.102","192.168.20.2","SIP"
"9292","1479.599067","192.168.3.102","192.168.20.2","SIP"
"9294","1479.599991","192.168.3.102","192.168.20.2","SIP"
"9298","1479.637146","192.168.3.102","192.168.20.2","SIP"
"9301","1479.63777","192.168.3.102","192.168.20.2","SIP"
"9303","1479.656958","192.168.3.102","192.168.20.2","SIP"
"9307","1479.746176","192.168.3.102","192.168.20.2","SIP"
"9311","1479.747055","192.168.3.102","192.168.20.2","SIP"
"9313","1479.747121","192.168.3.102","192.168.20.2","SIP"
"9316","1479.748122","192.168.3.102","192.168.20.2","SIP"
"9318","1479.748168","192.168.3.102","192.168.20.2","SIP"
"9323","1479.811166","192.168.3.102","192.168.20.2","SIP"
"9325","1479.811253","192.168.3.102","192.168.20.2","SIP"
"9329","1479.812161","192.168.3.102","192.168.20.2","SIP"
"9332","1479.81327","192.168.3.102","192.168.20.2","SIP"
"9333","1479.813784","192.168.3.102","192.168.20.2","SIP"
"9336","1479.814124","192.168.3.102","192.168.20.2","SIP"
"9340","1479.847135","192.168.3.102","192.168.20.2","SIP"
"9344","1479.848109","192.168.3.102","192.168.20.2","SIP"
"9347","1479.848986","192.168.3.102","192.168.20.2","SIP"
"9348","1479.849023","192.168.3.102","192.168.20.2","SIP"
"9352","1479.877135","192.168.3.102","192.168.20.2","SIP"
"9355","1479.877726","192.168.3.102","192.168.20.2","SIP"
"9358","1479.907138","192.168.3.102","192.168.20.2","SIP"
"9361","1479.907834","192.168.3.102","192.168.20.2","SIP"
"9363","1479.926998","192.168.3.102","192.168.20.2","SIP"
"9367","1480.016116","192.168.3.102","192.168.20.2","SIP"
"9371","1480.017121","192.168.3.102","192.168.20.2","SIP"
"9373","1480.017166","192.168.3.102","192.168.20.2","SIP"
"9376","1480.018065","192.168.3.102","192.168.20.2","SIP"
"9378","1480.01812","192.168.3.102","192.168.20.2","SIP"
"9383","1480.081215","192.168.3.102","192.168.20.2","SIP"
"9385","1480.081269","192.168.3.102","192.168.20.2","SIP"
"9389","1480.082114","192.168.3.102","192.168.20.2","SIP"
"9392","1480.083001","192.168.3.102","192.168.20.2","SIP"
"9393","1480.083042","192.168.3.102","192.168.20.2","SIP"
"9396","1480.083954","192.168.3.102","192.168.20.2","SIP"
"9400","1480.11722","192.168.3.102","192.168.20.2","SIP"
"9404","1480.118248","192.168.3.102","192.168.20.2","SIP"
"9407","1480.119059","192.168.3.102","192.168.20.2","SIP"
"9408","1480.119103","192.168.3.102","192.168.20.2","SIP"
"9412","1480.147211","192.168.3.102","192.168.20.2","SIP"
"9415","1480.147859","192.168.3.102","192.168.20.2","SIP"
"9418","1480.17716","192.168.3.102","192.168.20.2","SIP"
"9421","1480.17775","192.168.3.102","192.168.20.2","SIP"
"9423","1480.196944","192.168.3.102","192.168.20.2","SIP"
"9427","1480.286177","192.168.3.102","192.168.20.2","SIP"
"9431","1480.287106","192.168.3.102","192.168.20.2","SIP"
"9433","1480.287174","192.168.3.102","192.168.20.2","SIP"
"9436","1480.288256","192.168.3.102","192.168.20.2","SIP"
"9438","1480.288331","192.168.3.102","192.168.20.2","SIP"
"9443","1480.351249","192.168.3.102","192.168.20.2","SIP"
"9445","1480.351352","192.168.3.102","192.168.20.2","SIP"
"9449","1480.352097","192.168.3.102","192.168.20.2","SIP"
"9452","1480.353027","192.168.3.102","192.168.20.2","SIP"
"9453","1480.353071","192.168.3.102","192.168.20.2","SIP"
"9456","1480.354043","192.168.3.102","192.168.20.2","SIP"
"9460","1480.38718","192.168.3.102","192.168.20.2","SIP"
"9464","1480.388048","192.168.3.102","192.168.20.2","SIP"
"9467","1480.388977","192.168.3.102","192.168.20.2","SIP"
"9468","1480.389014","192.168.3.102","192.168.20.2","SIP"
"9472","1480.417174","192.168.3.102","192.168.20.2","SIP"
"9475","1480.417885","192.168.3.102","192.168.20.2","SIP"
"9478","1480.447442","192.168.3.102","192.168.20.2","SIP"
"9481","1480.447898","192.168.3.102","192.168.20.2","SIP"
"9483","1480.466989","192.168.3.102","192.168.20.2","SIP"
"9487","1480.556176","192.168.3.102","192.168.20.2","SIP"
"9491","1480.557146","192.168.3.102","192.168.20.2","SIP"
"9493","1480.557197","192.168.3.102","192.168.20.2","SIP"
"9496","1480.558093","192.168.3.102","192.168.20.2","SIP"
"9498","1480.558189","192.168.3.102","192.168.20.2","SIP"
"9503","1480.621131","192.168.3.102","192.168.20.2","SIP"
"9505","1480.621188","192.168.3.102","192.168.20.2","SIP"
"9509","1480.622138","192.168.3.102","192.168.20.2","SIP"
"9512","1480.623227","192.168.3.102","192.168.20.2","SIP"
"9513","1480.623271","192.168.3.102","192.168.20.2","SIP"
"9516","1480.624015","192.168.3.102","192.168.20.2","SIP"
"9520","1480.657163","192.168.3.102","192.168.20.2","SIP"
"9524","1480.658139","192.168.3.102","192.168.20.2","SIP"
"9526","1480.658991","192.168.3.102","192.168.20.2","SIP"
"9528","1480.685781","192.168.3.102","192.168.20.2","SIP"
"9532","1480.721166","192.168.3.102","192.168.20.2","SIP"
"9534","1480.721212","192.168.3.102","192.168.20.2","SIP"
"9538","1480.722154","192.168.3.102","192.168.20.2","SIP"
"9541","1480.81117","192.168.3.102","192.168.20.2","SIP"
"9546","1480.812135","192.168.3.102","192.168.20.2","SIP"
"9547","1480.812155","192.168.3.102","192.168.20.2","SIP"
"9550","1480.813056","192.168.3.102","192.168.20.2","SIP"
"9552","1480.813108","192.168.3.102","192.168.20.2","SIP"
"9555","1480.813973","192.168.3.102","192.168.20.2","SIP"
"9559","1480.847161","192.168.3.102","192.168.20.2","SIP"
"9565","1480.849011","192.168.3.102","192.168.20.2","SIP"
"9567","1480.849048","192.168.3.102","192.168.20.2","SIP"
"9568","1480.849072","192.168.3.102","192.168.20.2","SIP"
"9570","1480.84999","192.168.3.102","192.168.20.2","SIP"
"9573","1480.86395","192.168.3.102","192.168.20.2","SIP"
"9578","1480.953221","192.168.3.102","192.168.20.2","SIP"
"9581","1480.954015","192.168.3.102","192.168.20.2","SIP"
"9582","1480.95405","192.168.3.102","192.168.20.2","SIP"
"9586","1480.955021","192.168.3.102","192.168.20.2","SIP"
"9588","1480.955067","192.168.3.102","192.168.20.2","SIP"
"9592","1480.987127","192.168.3.102","192.168.20.2","SIP"
"9597","1480.987983","192.168.3.102","192.168.20.2","SIP"
"9599","1480.988865","192.168.3.102","192.168.20.2","SIP"
"9601","1480.988935","192.168.3.102","192.168.20.2","SIP"
"9604","1481.01732","192.168.3.102","192.168.20.2","SIP"
"9607","1481.017789","192.168.3.102","192.168.20.2","SIP"
"9610","1481.107119","192.168.3.102","192.168.20.2","SIP"
"9614","1481.108073","192.168.3.102","192.168.20.2","SIP"
"9615","1481.108102","192.168.3.102","192.168.20.2","SIP"
"9619","1481.108976","192.168.3.102","192.168.20.2","SIP"
"9621","1481.109018","192.168.3.102","192.168.20.2","SIP"
"9625","1481.137114","192.168.3.102","192.168.20.2","SIP"
"9631","1481.138975","192.168.3.102","192.168.20.2","SIP"
"9633","1481.138996","192.168.3.102","192.168.20.2","SIP"
"9634","1481.13902","192.168.3.102","192.168.20.2","SIP"
"9636","1481.140086","192.168.3.102","192.168.20.2","SIP"
"9640","1481.177171","192.168.3.102","192.168.20.2","SIP"
"9643","1481.177868","192.168.3.102","192.168.20.2","SIP"
"9645","1481.196963","192.168.3.102","192.168.20.2","SIP"
"9649","1481.286086","192.168.3.102","192.168.20.2","SIP"
"9653","1481.287002","192.168.3.102","192.168.20.2","SIP"
"9655","1481.287049","192.168.3.102","192.168.20.2","SIP"
"9658","1481.28799","192.168.3.102","192.168.20.2","SIP"
"9660","1481.288034","192.168.3.102","192.168.20.2","SIP"
"9665","1481.351147","192.168.3.102","192.168.20.2","SIP"
"9667","1481.351203","192.168.3.102","192.168.20.2","SIP"
"9671","1481.352213","192.168.3.102","192.168.20.2","SIP"
"9674","1481.353092","192.168.3.102","192.168.20.2","SIP"
"9675","1481.353139","192.168.3.102","192.168.20.2","SIP"
"9678","1481.354059","192.168.3.102","192.168.20.2","SIP"
"9682","1481.387136","192.168.3.102","192.168.20.2","SIP"
"9686","1481.38808","192.168.3.102","192.168.20.2","SIP"
"9689","1481.388972","192.168.3.102","192.168.20.2","SIP"
"9690","1481.389007","192.168.3.102","192.168.20.2","SIP"
"9694","1481.417183","192.168.3.102","192.168.20.2","SIP"
"9697","1481.41779","192.168.3.102","192.168.20.2","SIP"
"9700","1481.447083","192.168.3.102","192.168.20.2","SIP"
"9703","1481.447929","192.168.3.102","192.168.20.2","SIP"
"9705","1481.467002","192.168.3.102","192.168.20.2","SIP"
"9709","1481.556061","192.168.3.102","192.168.20.2","SIP"
"9713","1481.55697","192.168.3.102","192.168.20.2","SIP"
"9715","1481.557018","192.168.3.102","192.168.20.2","SIP"
"9718","1481.55793","192.168.3.102","192.168.20.2","SIP"
"9720","1481.55805","192.168.3.102","192.168.20.2","SIP"
"9725","1481.621214","192.168.3.102","192.168.20.2","SIP"
"9727","1481.621264","192.168.3.102","192.168.20.2","SIP"
"9731","1481.622114","192.168.3.102","192.168.20.2","SIP"
"9734","1481.623009","192.168.3.102","192.168.20.2","SIP"
"9735","1481.623043","192.168.3.102","192.168.20.2","SIP"
"9738","1481.624064","192.168.3.102","192.168.20.2","SIP"
"9742","1481.657176","192.168.3.102","192.168.20.2","SIP"
"9746","1481.658065","192.168.3.102","192.168.20.2","SIP"
"9749","1481.658944","192.168.3.102","192.168.20.2","SIP"
"9750","1481.658978","192.168.3.102","192.168.20.2","SIP"
"9754","1481.687162","192.168.3.102","192.168.20.2","SIP"
"9757","1481.687728","192.168.3.102","192.168.20.2","SIP"
"9760","1481.717134","192.168.3.102","192.168.20.2","SIP"
"9763","1481.717808","192.168.3.102","192.168.20.2","SIP"
"9765","1481.736964","192.168.3.102","192.168.20.2","SIP"
"9769","1481.826208","192.168.3.102","192.168.20.2","SIP"
"9773","1481.827232","192.168.3.102","192.168.20.2","SIP"
"9775","1481.82728","192.168.3.102","192.168.20.2","SIP"
"9778","1481.828099","192.168.3.102","192.168.20.2","SIP"
"9780","1481.828175","192.168.3.102","192.168.20.2","SIP"
"9783","1481.836902","192.168.3.102","192.168.20.2","SIP"
"9787","1481.857129","192.168.3.102","192.168.20.2","SIP"
"9791","1481.858039","192.168.3.102","192.168.20.2","SIP"
"9793","1481.858882","192.168.3.102","192.168.20.2","SIP"
"9797","1481.921121","192.168.3.102","192.168.20.2","SIP"
"9798","1481.921157","192.168.3.102","192.168.20.2","SIP"
"9801","1481.922081","192.168.3.102","192.168.20.2","SIP"
"9804","1481.922884","192.168.3.102","192.168.20.2","SIP"
"9808","1481.957176","192.168.3.102","192.168.20.2","SIP"
"9812","1481.95803","192.168.3.102","192.168.20.2","SIP"
"9815","1481.958917","192.168.3.102","192.168.20.2","SIP"
"9816","1481.958949","192.168.3.102","192.168.20.2","SIP"
"9820","1481.987177","192.168.3.102","192.168.20.2","SIP"
"9823","1481.987769","192.168.3.102","192.168.20.2","SIP"
"9825","1482.007022","192.168.3.102","192.168.20.2","SIP"
"9829","1482.096143","192.168.3.102","192.168.20.2","SIP"
"9833","1482.097068","192.168.3.102","192.168.20.2","SIP"
"9835","1482.097128","192.168.3.102","192.168.20.2","SIP"
"9838","1482.098005","192.168.3.102","192.168.20.2","SIP"
"9840","1482.098058","192.168.3.102","192.168.20.2","SIP"
"9843","1482.106925","192.168.3.102","192.168.20.2","SIP"
"9847","1482.127094","192.168.3.102","192.168.20.2","SIP"
"9851","1482.128008","192.168.3.102","192.168.20.2","SIP"
"9853","1482.128945","192.168.3.102","192.168.20.2","SIP"
"9856","1482.191144","192.168.3.102","192.168.20.2","SIP"
"9859","1482.19206","192.168.3.102","192.168.20.2","SIP"
"9861","1482.19211","192.168.3.102","192.168.20.2","SIP"
"9864","1482.192889","192.168.3.102","192.168.20.2","SIP"
"9871","1482.228064","192.168.3.102","192.168.20.2","SIP"
"9872","1482.228092","192.168.3.102","192.168.20.2","SIP"
"9875","1482.228991","192.168.3.102","192.168.20.2","SIP"
"9876","1482.229033","192.168.3.102","192.168.20.2","SIP"
"9880","1482.257211","192.168.3.102","192.168.20.2","SIP"
"9883","1482.257745","192.168.3.102","192.168.20.2","SIP"
"9885","1482.277019","192.168.3.102","192.168.20.2","SIP"
"9889","1482.366169","192.168.3.102","192.168.20.2","SIP"
"9893","1482.367031","192.168.3.102","192.168.20.2","SIP"
"9895","1482.367076","192.168.3.102","192.168.20.2","SIP"
"9898","1482.368025","192.168.3.102","192.168.20.2","SIP"
"9900","1482.368075","192.168.3.102","192.168.20.2","SIP"
"9903","1482.376905","192.168.3.102","192.168.20.2","SIP"
"9907","1482.397107","192.168.3.102","192.168.20.2","SIP"
"9911","1482.398081","192.168.3.102","192.168.20.2","SIP"
"9913","1482.398924","192.168.3.102","192.168.20.2","SIP"
"9917","1482.461166","192.168.3.102","192.168.20.2","SIP"
"9918","1482.46121","192.168.3.102","192.168.20.2","SIP"
"9921","1482.462078","192.168.3.102","192.168.20.2","SIP"
"9924","1482.462884","192.168.3.102","192.168.20.2","SIP"
"9928","1482.497268","192.168.3.102","192.168.20.2","SIP"
"9932","1482.498131","192.168.3.102","192.168.20.2","SIP"
"9935","1482.499048","192.168.3.102","192.168.20.2","SIP"
"9936","1482.499093","192.168.3.102","192.168.20.2","SIP"
"9940","1482.52726","192.168.3.102","192.168.20.2","SIP"
"9943","1482.527871","192.168.3.102","192.168.20.2","SIP"
"9945","1482.547074","192.168.3.102","192.168.20.2","SIP"
"9949","1482.636194","192.168.3.102","192.168.20.2","SIP"
"9953","1482.637103","192.168.3.102","192.168.20.2","SIP"
"9955","1482.637151","192.168.3.102","192.168.20.2","SIP"
"9958","1482.638094","192.168.3.102","192.168.20.2","SIP"
"9960","1482.638138","192.168.3.102","192.168.20.2","SIP"
"9963","1482.646919","192.168.3.102","192.168.20.2","SIP"
"9967","1482.667131","192.168.3.102","192.168.20.2","SIP"
"9971","1482.668062","192.168.3.102","192.168.20.2","SIP"
"9973","1482.668897","192.168.3.102","192.168.20.2","SIP"
"9976","1482.731141","192.168.3.102","192.168.20.2","SIP"
"9979","1482.732109","192.168.3.102","192.168.20.2","SIP"
"9981","1482.732153","192.168.3.102","192.168.20.2","SIP"
"9984","1482.732848","192.168.3.102","192.168.20.2","SIP"
"9991","1482.768096","192.168.3.102","192.168.20.2","SIP"
"9992","1482.768119","192.168.3.102","192.168.20.2","SIP"
"9995","1482.768927","192.168.3.102","192.168.20.2","SIP"
"9996","1482.768962","192.168.3.102","192.168.20.2","SIP"
"10000","1482.797104","192.168.3.102","192.168.20.2","SIP"
"10042","1579.651846","192.168.3.102","192.168.20.2","SIP"
"10046","1579.686564","192.168.3.102","192.168.20.2","SIP"
"10048","1579.748545","192.168.3.102","192.168.20.2","SIP"
"10052","1579.777669","192.168.3.102","192.168.20.2","SIP"
"10054","1579.857536","192.168.3.102","192.168.20.2","SIP"
"10058","1579.887662","192.168.3.102","192.168.20.2","SIP"
"10060","1579.949535","192.168.3.102","192.168.20.2","SIP"
"10064","1579.97763","192.168.3.102","192.168.20.2","SIP"
"10066","1580.057482","192.168.3.102","192.168.20.2","SIP"
"10070","1580.087553","192.168.3.102","192.168.20.2","SIP"
"10072","1580.149506","192.168.3.102","192.168.20.2","SIP"
"10076","1580.184546","192.168.3.102","192.168.20.2","SIP"
"10078","1580.246554","192.168.3.102","192.168.20.2","SIP"
"10082","1580.277581","192.168.3.102","192.168.20.2","SIP"
"10084","1580.357533","192.168.3.102","192.168.20.2","SIP"
"10088","1580.387552","192.168.3.102","192.168.20.2","SIP"
"10090","1580.449469","192.168.3.102","192.168.20.2","SIP"
"10094","1580.477563","192.168.3.102","192.168.20.2","SIP"
"10096","1580.55753","192.168.3.102","192.168.20.2","SIP"
"10100","1580.587618","192.168.3.102","192.168.20.2","SIP"
"10102","1580.649472","192.168.3.102","192.168.20.2","SIP"
"10106","1580.684592","192.168.3.102","192.168.20.2","SIP"
"10108","1580.746554","192.168.3.102","192.168.20.2","SIP"
"10112","1580.777556","192.168.3.102","192.168.20.2","SIP"
"10114","1580.857561","192.168.3.102","192.168.20.2","SIP"
"10118","1580.887646","192.168.3.102","192.168.20.2","SIP"
"10120","1580.949668","192.168.3.102","192.168.20.2","SIP"
"10124","1580.984615","192.168.3.102","192.168.20.2","SIP"
"10126","1581.046567","192.168.3.102","192.168.20.2","SIP"
"10130","1581.077556","192.168.3.102","192.168.20.2","SIP"
"10132","1581.157559","192.168.3.102","192.168.20.2","SIP"
"10136","1581.187586","192.168.3.102","192.168.20.2","SIP"
"10138","1581.249459","192.168.3.102","192.168.20.2","SIP"
"10142","1581.277559","192.168.3.102","192.168.20.2","SIP"
"10144","1581.357541","192.168.3.102","192.168.20.2","SIP"
"10148","1581.387576","192.168.3.102","192.168.20.2","SIP"
"10150","1581.449458","192.168.3.102","192.168.20.2","SIP"
"10154","1581.477571","192.168.3.102","192.168.20.2","SIP"
"10156","1581.55753","192.168.3.102","192.168.20.2","SIP"
"10160","1581.587596","192.168.3.102","192.168.20.2","SIP"
"10162","1581.649531","192.168.3.102","192.168.20.2","SIP"
"10166","1581.684569","192.168.3.102","192.168.20.2","SIP"
"10168","1581.746566","192.168.3.102","192.168.20.2","SIP"
"10172","1581.777565","192.168.3.102","192.168.20.2","SIP"
"10174","1581.857553","192.168.3.102","192.168.20.2","SIP"
"10178","1581.887532","192.168.3.102","192.168.20.2","SIP"
"10180","1581.949547","192.168.3.102","192.168.20.2","SIP"
"10184","1581.984577","192.168.3.102","192.168.20.2","SIP"
"10186","1582.046549","192.168.3.102","192.168.20.2","SIP"
"10190","1582.077547","192.168.3.102","192.168.20.2","SIP"
"10192","1582.157538","192.168.3.102","192.168.20.2","SIP"
"10196","1582.187641","192.168.3.102","192.168.20.2","SIP"
"10198","1582.249567","192.168.3.102","192.168.20.2","SIP"
"10202","1582.284591","192.168.3.102","192.168.20.2","SIP"
"10204","1582.346498","192.168.3.102","192.168.20.2","SIP"
"10208","1582.377591","192.168.3.102","192.168.20.2","SIP"
"10210","1582.457433","192.168.3.102","192.168.20.2","SIP"
"10214","1582.487601","192.168.3.102","192.168.20.2","SIP"
"10216","1582.549577","192.168.3.102","192.168.20.2","SIP"
"10220","1582.584567","192.168.3.102","192.168.20.2","SIP"
"10222","1582.64647","192.168.3.102","192.168.20.2","SIP"
"10226","1582.677568","192.168.3.102","192.168.20.2","SIP"
"10228","1582.75754","192.168.3.102","192.168.20.2","SIP"
"10232","1582.787697","192.168.3.102","192.168.20.2","SIP"
"10234","1582.849549","192.168.3.102","192.168.20.2","SIP"
"10238","1582.884657","192.168.3.102","192.168.20.2","SIP"
"10240","1582.946553","192.168.3.102","192.168.20.2","SIP"
"10244","1582.97758","192.168.3.102","192.168.20.2","SIP"
"10246","1583.057573","192.168.3.102","192.168.20.2","SIP"
"10250","1583.087467","192.168.3.102","192.168.20.2","SIP"
"10252","1583.149569","192.168.3.102","192.168.20.2","SIP"
"10256","1583.184533","192.168.3.102","192.168.20.2","SIP"
"10258","1583.246537","192.168.3.102","192.168.20.2","SIP"
"10262","1583.277637","192.168.3.102","192.168.20.2","SIP"
"10264","1583.357562","192.168.3.102","192.168.20.2","SIP"
"10268","1583.38758","192.168.3.102","192.168.20.2","SIP"
"10270","1583.449497","192.168.3.102","192.168.20.2","SIP"
"10274","1583.484528","192.168.3.102","192.168.20.2","SIP"
"10276","1583.546486","192.168.3.102","192.168.20.2","SIP"
"10280","1583.577578","192.168.3.102","192.168.20.2","SIP"
"10282","1583.657515","192.168.3.102","192.168.20.2","SIP"
"10286","1583.687608","192.168.3.102","192.168.20.2","SIP"
"10288","1583.749466","192.168.3.102","192.168.20.2","SIP"
"10292","1583.777508","192.168.3.102","192.168.20.2","SIP"
"10294","1583.857449","192.168.3.102","192.168.20.2","SIP"
"10298","1583.887551","192.168.3.102","192.168.20.2","SIP"
"10300","1583.9495","192.168.3.102","192.168.20.2","SIP"
"10304","1583.984584","192.168.3.102","192.168.20.2","SIP"
"10306","1584.046556","192.168.3.102","192.168.20.2","SIP"
"10310","1584.077587","192.168.3.102","192.168.20.2","SIP"
"10312","1584.157467","192.168.3.102","192.168.20.2","SIP"
"10316","1584.187558","192.168.3.102","192.168.20.2","SIP"
"10318","1584.249518","192.168.3.102","192.168.20.2","SIP"
"10322","1584.284612","192.168.3.102","192.168.20.2","SIP"
"10324","1584.346517","192.168.3.102","192.168.20.2","SIP"
"10328","1584.377535","192.168.3.102","192.168.20.2","SIP"
"10330","1584.45756","192.168.3.102","192.168.20.2","SIP"
"10334","1584.487583","192.168.3.102","192.168.20.2","SIP"
"10336","1584.549491","192.168.3.102","192.168.20.2","SIP"
"10340","1584.584572","192.168.3.102","192.168.20.2","SIP"
"10342","1584.64649","192.168.3.102","192.168.20.2","SIP"
"10346","1584.677585","192.168.3.102","192.168.20.2","SIP"
"10348","1584.75758","192.168.3.102","192.168.20.2","SIP"
"10352","1584.787575","192.168.3.102","192.168.20.2","SIP"
"10356","1584.849571","192.168.3.102","192.168.20.2","SIP"
"10360","1584.884604","192.168.3.102","192.168.20.2","SIP"
"10362","1584.946583","192.168.3.102","192.168.20.2","SIP"
"10366","1584.977664","192.168.3.102","192.168.20.2","SIP"
"10368","1585.057538","192.168.3.102","192.168.20.2","SIP"
"10372","1585.087578","192.168.3.102","192.168.20.2","SIP"
"10374","1585.149537","192.168.3.102","192.168.20.2","SIP"
"10378","1585.184526","192.168.3.102","192.168.20.2","SIP"
"10380","1585.246485","192.168.3.102","192.168.20.2","SIP"
"10384","1585.277624","192.168.3.102","192.168.20.2","SIP"
"10386","1585.357506","192.168.3.102","192.168.20.2","SIP"
"10390","1585.387555","192.168.3.102","192.168.20.2","SIP"
"10392","1585.449695","192.168.3.102","192.168.20.2","SIP"
"10396","1585.484601","192.168.3.102","192.168.20.2","SIP"
"10398","1585.546558","192.168.3.102","192.168.20.2","SIP"
"10402","1585.577536","192.168.3.102","192.168.20.2","SIP"
