Packet_Num,Time,Source,Destination,Protocol,Length
"2774","42.480061","192.168.3.101","192.168.20.2","UDP","1132"
"2775","42.480091","192.168.3.101","192.168.20.2","UDP","1132"
"2776","42.485172","192.168.3.101","192.168.20.2","UDP","1185"
"2777","42.490267","192.168.3.101","192.168.20.2","UDP","1185"
"2778","42.490298","192.168.3.101","192.168.20.2","UDP","1185"
"2779","42.492073","192.168.20.4","192.168.3.103","TCP","74"
"2780","42.492355","192.168.3.103","192.168.20.4","TCP","74"
"2781","42.495335","192.168.3.101","192.168.20.2","UDP","1185"
"2782","42.50051","192.168.3.101","192.168.20.2","UDP","1185"
"2783","42.50559","192.168.3.101","192.168.20.2","UDP","1185"
"2784","42.505621","192.168.3.101","192.168.20.2","UDP","1185"
"2786","42.510666","192.168.3.101","192.168.20.2","UDP","1185"
"2787","42.514112","192.168.20.4","192.168.3.103","TCP","66"
"2788","42.515764","192.168.3.101","192.168.20.2","UDP","1185"
"2789","42.520866","192.168.3.101","192.168.20.2","UDP","1185"
"2790","42.520896","192.168.3.101","192.168.20.2","UDP","1185"
"2791","42.522181","192.168.20.4","192.168.3.103","HTTP","168"
"2792","42.522415","192.168.3.103","192.168.20.4","TCP","66"
"2793","42.522446","192.168.3.103","192.168.20.4","TCP","304"
"2794","42.522463","192.168.3.103","192.168.20.4","HTTP","681"
"2795","42.526036","192.168.3.101","192.168.20.2","UDP","1185"
"2796","42.531147","192.168.3.101","192.168.20.2","UDP","1185"
"2797","42.533088","192.168.20.2","192.168.3.101","UDP","92"
"2798","42.536137","192.168.3.101","192.168.20.2","UDP","1185"
"2799","42.536159","192.168.3.101","192.168.20.2","UDP","1185"
"2800","42.541308","192.168.3.101","192.168.20.2","UDP","1185"
"2803","42.541685","192.168.3.102","192.168.20.3","SIP","356"
"2806","42.544064","192.168.20.4","192.168.3.103","TCP","66"
"2807","42.54642","192.168.3.101","192.168.20.2","UDP","1185"
"2808","42.551496","192.168.3.101","192.168.20.2","UDP","1185"
"2809","42.551526","192.168.3.101","192.168.20.2","UDP","1185"
"2810","42.552093","192.168.20.4","192.168.3.103","TCP","66"
"2811","42.556587","192.168.3.101","192.168.20.2","UDP","1185"
"2812","42.560091","192.168.20.4","192.168.3.103","TCP","66"
"2813","42.560245","192.168.3.103","192.168.20.4","TCP","66"
"2814","42.561672","192.168.3.101","192.168.20.2","UDP","1185"
"2815","42.566787","192.168.3.101","192.168.20.2","UDP","1195"
"2816","42.566818","192.168.3.101","192.168.20.2","UDP","1195"
"2817","42.568033","192.168.20.2","192.168.3.101","UDP","92"
"2818","42.571339","192.168.20.3","192.168.3.102","SIP","406"
"2819","42.571358","192.168.20.3","192.168.3.102","SIP","406"
"2820","42.571663","192.168.3.102","192.168.20.3","SIP","348"
"2821","42.571789","192.168.3.101","192.168.20.2","UDP","1195"
"2822","42.576918","192.168.3.101","192.168.20.2","UDP","1195"
"2823","42.581997","192.168.3.101","192.168.20.2","UDP","1195"
"2824","42.582027","192.168.3.101","192.168.20.2","UDP","1195"
"2825","42.584056","192.168.20.4","192.168.3.103","TCP","66"
"2826","42.587104","192.168.3.101","192.168.20.2","UDP","1195"
"2827","42.592188","192.168.3.101","192.168.20.2","UDP","1195"
"2828","42.596207","192.168.3.101","192.168.20.2","UDP","112"
"2829","42.597214","192.168.3.101","192.168.20.2","UDP","1195"
"2830","42.597245","192.168.3.101","192.168.20.2","UDP","1195"
"2831","42.602305","192.168.3.101","192.168.20.2","UDP","1195"
"2832","42.607403","192.168.3.101","192.168.20.2","UDP","1195"
"2833","42.612458","192.168.3.101","192.168.20.2","UDP","1196"
"2834","42.612488","192.168.3.101","192.168.20.2","UDP","1196"
"2835","42.617545","192.168.3.101","192.168.20.2","UDP","1196"
"2837","42.622625","192.168.3.101","192.168.20.2","UDP","1196"
"2838","42.627713","192.168.3.101","192.168.20.2","UDP","1196"
"2839","42.627744","192.168.3.101","192.168.20.2","UDP","1196"
"2840","42.630142","192.168.20.2","192.168.3.101","UDP","92"
"2842","42.630172","192.168.20.2","192.168.3.101","TCP","66"
"2844","42.63072","192.168.3.101","192.168.20.2","TCP","66"
"2845","42.632768","192.168.3.101","192.168.20.2","UDP","1196"
"2847","42.633397","192.168.3.102","192.168.20.3","SIP","356"
"2849","42.637911","192.168.3.101","192.168.20.2","UDP","1196"
"2850","42.643025","192.168.3.101","192.168.20.2","UDP","1196"
"2851","42.643917","192.168.3.101","192.168.20.2","UDP","1196"
"2852","42.648121","192.168.3.101","192.168.20.2","UDP","1196"
"2853","42.653168","192.168.3.101","192.168.20.2","UDP","1185"
"2854","42.65821","192.168.3.101","192.168.20.2","UDP","1185"
"2855","42.658238","192.168.3.101","192.168.20.2","UDP","1185"
"2856","42.660032","192.168.20.2","192.168.3.101","UDP","92"
"2858","42.661221","192.168.20.3","192.168.3.102","SIP","406"
"2859","42.661232","192.168.20.3","192.168.3.102","SIP","406"
"2860","42.661471","192.168.3.102","192.168.20.3","SIP","348"
"2861","42.662001","192.168.20.4","192.168.3.103","TCP","74"
"2862","42.662191","192.168.3.103","192.168.20.4","TCP","74"
"2863","42.663295","192.168.3.101","192.168.20.2","UDP","1185"
"2864","42.668407","192.168.3.101","192.168.20.2","UDP","1185"
"2865","42.673503","192.168.3.101","192.168.20.2","UDP","1185"
"2866","42.673524","192.168.3.101","192.168.20.2","UDP","1185"
"2867","42.678603","192.168.3.101","192.168.20.2","UDP","1185"
"2868","42.683716","192.168.3.101","192.168.20.2","UDP","1185"
"2869","42.684086","192.168.20.4","192.168.3.103","TCP","66"
"2870","42.688771","192.168.3.101","192.168.20.2","UDP","1185"
"2871","42.688795","192.168.3.101","192.168.20.2","UDP","1185"
"2872","42.692045","192.168.20.4","192.168.3.103","HTTP","168"
"2873","42.692225","192.168.3.103","192.168.20.4","TCP","66"
"2874","42.692248","192.168.3.103","192.168.20.4","TCP","304"
"2875","42.692302","192.168.3.103","192.168.20.4","HTTP","681"
"2876","42.693857","192.168.3.101","192.168.20.2","UDP","1185"
"2877","42.698902","192.168.3.101","192.168.20.2","UDP","1185"
"2878","42.702978","192.168.20.2","192.168.3.101","UDP","92"
"2879","42.703998","192.168.3.101","192.168.20.2","UDP","1185"
"2880","42.70402","192.168.3.101","192.168.20.2","UDP","1185"
"2881","42.709093","192.168.3.101","192.168.20.2","UDP","1185"
"2882","42.714034","192.168.20.4","192.168.3.103","TCP","66"
"2883","42.714119","192.168.3.101","192.168.20.2","UDP","1185"
"2884","42.719206","192.168.3.101","192.168.20.2","UDP","1185"
"2885","42.719225","192.168.3.101","192.168.20.2","UDP","1185"
"2886","42.722078","192.168.20.4","192.168.3.103","TCP","66"
"2887","42.724394","192.168.3.101","192.168.20.2","UDP","1185"
"2888","42.725439","192.168.3.101","192.168.20.2","UDP","112"
"2889","42.729411","192.168.3.101","192.168.20.2","UDP","1185"
"2890","42.729433","192.168.3.101","192.168.20.2","UDP","1185"
"2891","42.730041","192.168.20.4","192.168.3.103","TCP","66"
"2892","42.730178","192.168.3.103","192.168.20.4","TCP","66"
"2893","42.734562","192.168.3.101","192.168.20.2","UDP","1186"
"2894","42.739684","192.168.3.101","192.168.20.2","UDP","1186"
"2896","42.741525","192.168.3.102","192.168.20.3","SIP","356"
"2898","42.744747","192.168.3.101","192.168.20.2","UDP","1186"
"2899","42.74477","192.168.3.101","192.168.20.2","UDP","1186"
"2900","42.749829","192.168.3.101","192.168.20.2","UDP","1192"
"2901","42.753938","192.168.3.101","192.168.20.2","UDP","1192"
"2902","42.754006","192.168.20.4","192.168.3.103","TCP","66"
"2905","42.759013","192.168.3.101","192.168.20.2","UDP","1192"
"2906","42.764068","192.168.3.101","192.168.20.2","UDP","1192"
"2907","42.764098","192.168.3.101","192.168.20.2","UDP","1192"
"2908","42.765133","192.168.20.2","192.168.3.101","UDP","92"
"2910","42.769164","192.168.3.101","192.168.20.2","UDP","1192"
"2911","42.771247","192.168.20.3","192.168.3.102","SIP","406"
"2912","42.771265","192.168.20.3","192.168.3.102","SIP","406"
"2913","42.771568","192.168.3.102","192.168.20.3","SIP","348"
"2914","42.77419","192.168.3.101","192.168.20.2","UDP","1192"
"2915","42.77929","192.168.3.101","192.168.20.2","UDP","1192"
"2916","42.77932","192.168.3.101","192.168.20.2","UDP","1192"
"2917","42.784383","192.168.3.101","192.168.20.2","UDP","1192"
"2918","42.789482","192.168.3.101","192.168.20.2","UDP","1192"
"2919","42.79455","192.168.3.101","192.168.20.2","UDP","1192"
"2920","42.794576","192.168.3.101","192.168.20.2","UDP","1192"
"2922","42.799661","192.168.3.101","192.168.20.2","UDP","1192"
"2923","42.800084","192.168.20.2","192.168.3.101","UDP","92"
"2926","42.804757","192.168.3.101","192.168.20.2","UDP","1192"
"2927","42.804788","192.168.3.101","192.168.20.2","UDP","1192"
"2928","42.809849","192.168.3.101","192.168.20.2","UDP","1192"
"2929","42.814907","192.168.3.101","192.168.20.2","UDP","1193"
"2930","42.820024","192.168.3.101","192.168.20.2","UDP","1193"
"2931","42.820055","192.168.3.101","192.168.20.2","UDP","1193"
"2932","42.825121","192.168.3.101","192.168.20.2","UDP","1193"
"2933","42.830158","192.168.3.101","192.168.20.2","UDP","1193"
"2934","42.832039","192.168.20.4","192.168.3.103","TCP","74"
"2935","42.832398","192.168.3.103","192.168.20.4","TCP","74"
"2937","42.833484","192.168.3.102","192.168.20.3","SIP","356"
"2939","42.835254","192.168.3.101","192.168.20.2","UDP","1193"
"2940","42.835275","192.168.3.101","192.168.20.2","UDP","1193"
"2941","42.85406","192.168.20.4","192.168.3.103","TCP","66"
"2942","42.855524","192.168.3.101","192.168.20.2","UDP","1147"
"2943","42.855546","192.168.3.101","192.168.20.2","UDP","1147"
"2944","42.860095","192.168.20.2","192.168.3.101","UDP","92"
"2946","42.860602","192.168.3.101","192.168.20.2","UDP","1147"
"2947","42.861207","192.168.20.3","192.168.3.102","SIP","406"
"2948","42.861232","192.168.20.3","192.168.3.102","SIP","406"
"2949","42.861446","192.168.3.102","192.168.20.3","SIP","348"
"2950","42.861965","192.168.20.4","192.168.3.103","HTTP","168"
"2951","42.862099","192.168.3.103","192.168.20.4","TCP","66"
"2952","42.862199","192.168.3.103","192.168.20.4","TCP","304"
"2953","42.862208","192.168.3.103","192.168.20.4","HTTP","681"
"2954","42.865718","192.168.3.101","192.168.20.2","UDP","1147"
"2955","42.865732","192.168.3.101","192.168.20.2","UDP","1147"
"2956","42.870823","192.168.3.101","192.168.20.2","UDP","1147"
"2957","42.875873","192.168.3.101","192.168.20.2","UDP","1147"
"2958","42.875895","192.168.3.101","192.168.20.2","UDP","1147"
"2959","42.880949","192.168.3.101","192.168.20.2","UDP","1147"
"2960","42.88407","192.168.20.4","192.168.3.103","TCP","66"
"2961","42.886077","192.168.3.101","192.168.20.2","UDP","1148"
"2962","42.891109","192.168.3.101","192.168.20.2","UDP","1148"
"2963","42.891156","192.168.3.101","192.168.20.2","UDP","1148"
"2964","42.892133","192.168.20.4","192.168.3.103","TCP","66"
"2965","42.892151","192.168.20.4","192.168.3.103","TCP","66"
"2966","42.892332","192.168.3.103","192.168.20.4","TCP","66"
"2968","42.895064","192.168.20.2","192.168.3.101","UDP","88"
"2970","42.896212","192.168.3.101","192.168.20.2","UDP","1148"
"2971","42.901276","192.168.3.101","192.168.20.2","UDP","1148"
"2972","42.901307","192.168.3.101","192.168.20.2","UDP","1148"
"2973","42.906346","192.168.3.101","192.168.20.2","UDP","1148"
"2974","42.911431","192.168.3.101","192.168.20.2","UDP","1148"
"2975","42.911454","192.168.3.101","192.168.20.2","UDP","1148"
"2976","42.914005","192.168.20.4","192.168.3.103","TCP","66"
"2977","42.916517","192.168.3.101","192.168.20.2","UDP","1148"
"2979","42.941542","192.168.3.102","192.168.20.3","SIP","356"
"2982","42.95018","192.168.20.2","192.168.3.101","UDP","92"
"2983","42.962128","192.168.3.101","192.168.20.2","UDP","1182"
"2984","42.962158","192.168.3.101","192.168.20.2","UDP","1182"
"2985","42.967196","192.168.3.101","192.168.20.2","UDP","1182"
"2986","42.971295","192.168.20.3","192.168.3.102","SIP","406"
"2987","42.971314","192.168.20.3","192.168.3.102","SIP","406"
"2988","42.971626","192.168.3.102","192.168.20.3","SIP","348"
"2989","42.972295","192.168.3.101","192.168.20.2","UDP","1182"
"2990","42.972326","192.168.3.101","192.168.20.2","UDP","1182"
"2991","42.977327","192.168.3.101","192.168.20.2","UDP","1183"
"2992","42.982444","192.168.3.101","192.168.20.2","UDP","1183"
"2993","42.986462","192.168.3.101","192.168.20.2","UDP","112"
"2994","42.987451","192.168.3.101","192.168.20.2","UDP","1183"
"2995","42.987469","192.168.3.101","192.168.20.2","UDP","1183"
"2996","42.992554","192.168.3.101","192.168.20.2","UDP","1183"
"2997","42.99763","192.168.3.101","192.168.20.2","UDP","1183"
"2998","42.997643","192.168.3.101","192.168.20.2","UDP","1183"
"3000","43.000025","192.168.20.2","192.168.3.101","UDP","84"
"3002","43.001969","192.168.20.4","192.168.3.103","TCP","74"
"3003","43.002142","192.168.3.103","192.168.20.4","TCP","74"
"3004","43.002727","192.168.3.101","192.168.20.2","UDP","1183"
"3005","43.007824","192.168.3.101","192.168.20.2","UDP","1183"
"3006","43.012917","192.168.3.101","192.168.20.2","UDP","1183"
"3007","43.012941","192.168.3.101","192.168.20.2","UDP","1183"
"3008","43.024046","192.168.20.4","192.168.3.103","TCP","66"
"3009","43.032012","192.168.20.4","192.168.3.103","HTTP","168"
"3011","43.032246","192.168.3.103","192.168.20.4","TCP","66"
"3012","43.032321","192.168.3.103","192.168.20.4","TCP","304"
"3013","43.03233","192.168.3.103","192.168.20.4","HTTP","681"
"3015","43.033369","192.168.3.102","192.168.20.3","SIP","356"
"3018","43.054055","192.168.20.4","192.168.3.103","TCP","66"
"3019","43.058491","192.168.3.101","192.168.20.2","UDP","1185"
"3020","43.058513","192.168.3.101","192.168.20.2","UDP","1185"
"3021","43.061334","192.168.20.3","192.168.3.102","SIP","406"
"3022","43.061349","192.168.20.3","192.168.3.102","SIP","406"
"3023","43.061625","192.168.3.102","192.168.20.3","SIP","348"
"3024","43.06205","192.168.20.4","192.168.3.103","TCP","66"
"3025","43.063622","192.168.3.101","192.168.20.2","UDP","1185"
"3026","43.068715","192.168.3.101","192.168.20.2","UDP","1185"
"3027","43.068728","192.168.3.101","192.168.20.2","UDP","1185"
"3028","43.069997","192.168.20.4","192.168.3.103","TCP","66"
"3029","43.070173","192.168.3.103","192.168.20.4","TCP","66"
"3030","43.073779","192.168.3.101","192.168.20.2","UDP","1185"
"3031","43.078894","192.168.3.101","192.168.20.2","UDP","1185"
"3032","43.083989","192.168.3.101","192.168.20.2","UDP","1185"
"3033","43.084012","192.168.3.101","192.168.20.2","UDP","1185"
"3034","43.089039","192.168.3.101","192.168.20.2","UDP","1185"
"3035","43.094023","192.168.20.4","192.168.3.103","TCP","66"
"3036","43.094073","192.168.3.101","192.168.20.2","UDP","1185"
"3037","43.094087","192.168.3.101","192.168.20.2","UDP","1185"
"3038","43.099296","192.168.3.101","192.168.20.2","UDP","1185"
"3039","43.104278","192.168.3.101","192.168.20.2","UDP","1185"
"3040","43.109355","192.168.3.101","192.168.20.2","UDP","1185"
"3041","43.109385","192.168.3.101","192.168.20.2","UDP","1185"
"3042","43.114444","192.168.3.101","192.168.20.2","UDP","1185"
"3044","43.119541","192.168.3.101","192.168.20.2","UDP","1185"
"3045","43.119566","192.168.3.101","192.168.20.2","UDP","1185"
"3046","43.124129","192.168.20.2","192.168.3.101","UDP","92"
"3048","43.124149","192.168.20.2","192.168.3.101","UDP","84"
"3050","43.124685","192.168.3.101","192.168.20.2","UDP","1185"
"3051","43.129806","192.168.3.101","192.168.20.2","UDP","1185"
"3052","43.134899","192.168.3.101","192.168.20.2","UDP","1185"
"3053","43.134925","192.168.3.101","192.168.20.2","UDP","1186"
"3054","43.139998","192.168.3.101","192.168.20.2","UDP","1186"
"3056","43.141507","192.168.3.102","192.168.20.3","SIP","356"
"3058","43.145119","192.168.3.101","192.168.20.2","UDP","1186"
"3059","43.145147","192.168.3.101","192.168.20.2","UDP","1186"
"3060","43.150082","192.168.3.101","192.168.20.2","UDP","1186"
"3062","43.150156","192.168.20.2","192.168.3.101","UDP","92"
"3063","43.155219","192.168.3.101","192.168.20.2","UDP","1186"
"3064","43.160268","192.168.3.101","192.168.20.2","UDP","1186"
"3065","43.160298","192.168.3.101","192.168.20.2","UDP","1186"
"3066","43.165407","192.168.3.101","192.168.20.2","UDP","1186"
"3067","43.17046","192.168.3.101","192.168.20.2","UDP","1186"
"3068","43.17049","192.168.3.101","192.168.20.2","UDP","1186"
"3069","43.171328","192.168.20.3","192.168.3.102","SIP","406"
"3070","43.171347","192.168.20.3","192.168.3.102","SIP","406"
"3071","43.17165","192.168.3.102","192.168.20.3","SIP","348"
"3072","43.171978","192.168.20.4","192.168.3.103","TCP","74"
"3073","43.172153","192.168.3.103","192.168.20.4","TCP","74"
"3074","43.17555","192.168.3.101","192.168.20.2","UDP","1186"
"3075","43.180707","192.168.3.101","192.168.20.2","UDP","1186"
"3078","43.185765","192.168.3.101","192.168.20.2","UDP","1186"
"3079","43.185795","192.168.3.101","192.168.20.2","UDP","1058"
"3080","43.190951","192.168.3.101","192.168.20.2","UDP","1058"
"3081","43.194139","192.168.20.4","192.168.3.103","TCP","66"
"3082","43.196957","192.168.3.101","192.168.20.2","UDP","1058"
"3083","43.196988","192.168.3.101","192.168.20.2","UDP","1058"
"3084","43.201184","192.168.3.101","192.168.20.2","UDP","1059"
"3085","43.201214","192.168.3.101","192.168.20.2","UDP","1059"
"3086","43.202152","192.168.20.4","192.168.3.103","HTTP","168"
"3087","43.202311","192.168.3.103","192.168.20.4","TCP","66"
"3088","43.202406","192.168.3.103","192.168.20.4","TCP","304"
"3089","43.202425","192.168.3.103","192.168.20.4","HTTP","681"
"3090","43.206352","192.168.3.101","192.168.20.2","UDP","1111"
"3091","43.211388","192.168.3.101","192.168.20.2","UDP","1111"
"3092","43.211419","192.168.3.101","192.168.20.2","UDP","1111"
"3093","43.216458","192.168.3.101","192.168.20.2","UDP","1111"
"3094","43.217994","192.168.20.2","192.168.3.101","UDP","92"
"3095","43.221588","192.168.3.101","192.168.20.2","UDP","1111"
"3096","43.221619","192.168.3.101","192.168.20.2","UDP","1111"
"3097","43.224049","192.168.20.4","192.168.3.103","TCP","66"
"3098","43.226671","192.168.3.101","192.168.20.2","UDP","1112"
"3099","43.231667","192.168.3.101","192.168.20.2","UDP","1112"
"3100","43.231711","192.168.3.101","192.168.20.2","UDP","1112"
"3101","43.23205","192.168.20.4","192.168.3.103","TCP","66"
"3103","43.233431","192.168.3.102","192.168.20.3","SIP","356"
"3105","43.236774","192.168.3.101","192.168.20.2","UDP","1112"
"3107","43.240141","192.168.20.4","192.168.3.103","TCP","66"
"3108","43.240388","192.168.3.103","192.168.20.4","TCP","66"
"3109","43.241841","192.168.3.101","192.168.20.2","UDP","1124"
"3110","43.24186","192.168.3.101","192.168.20.2","UDP","1124"
"3111","43.246964","192.168.3.101","192.168.20.2","UDP","1124"
"3112","43.252071","192.168.3.101","192.168.20.2","UDP","1124"
"3113","43.252102","192.168.3.101","192.168.20.2","UDP","1124"
"3114","43.25516","192.168.3.101","192.168.20.2","UDP","112"
"3115","43.257061","192.168.3.101","192.168.20.2","UDP","1124"
"3116","43.261261","192.168.20.3","192.168.3.102","SIP","406"
"3117","43.261279","192.168.20.3","192.168.3.102","SIP","406"
"3118","43.261505","192.168.3.102","192.168.20.3","SIP","348"
"3119","43.262155","192.168.3.101","192.168.20.2","UDP","1124"
"3120","43.262174","192.168.3.101","192.168.20.2","UDP","1124"
"3121","43.263963","192.168.20.4","192.168.3.103","TCP","66"
"3122","43.267238","192.168.3.101","192.168.20.2","UDP","1124"
"3123","43.27236","192.168.3.101","192.168.20.2","UDP","1124"
"3124","43.277472","192.168.3.101","192.168.20.2","UDP","1124"
"3125","43.277494","192.168.3.101","192.168.20.2","UDP","1124"
"3126","43.282506","192.168.3.101","192.168.20.2","UDP","1125"
"3127","43.287621","192.168.3.101","192.168.20.2","UDP","1125"
"3128","43.294012","192.168.20.2","192.168.3.101","UDP","96"
"3132","43.32919","192.168.20.2","192.168.3.101","UDP","92"
"3136","43.34142","192.168.3.102","192.168.20.3","SIP","356"
"3138","43.341949","192.168.20.4","192.168.3.103","TCP","74"
"3139","43.342116","192.168.3.103","192.168.20.4","TCP","74"
"3140","43.360045","192.168.20.2","192.168.3.101","UDP","84"
"3141","43.364037","192.168.20.4","192.168.3.103","TCP","66"
"3142","43.371273","192.168.20.3","192.168.3.102","SIP","406"
"3143","43.371291","192.168.20.3","192.168.3.102","SIP","406"
"3144","43.371632","192.168.3.102","192.168.20.3","SIP","348"
"3145","43.372001","192.168.20.4","192.168.3.103","HTTP","168"
"3146","43.372181","192.168.3.103","192.168.20.4","TCP","66"
"3147","43.372205","192.168.3.103","192.168.20.4","TCP","304"
"3148","43.372271","192.168.3.103","192.168.20.4","HTTP","681"
"3151","43.394012","192.168.20.4","192.168.3.103","TCP","66"
"3152","43.402083","192.168.20.4","192.168.3.103","TCP","66"
"3153","43.402101","192.168.20.4","192.168.3.103","TCP","66"
"3154","43.402221","192.168.3.103","192.168.20.4","TCP","66"
"3155","43.42404","192.168.20.4","192.168.3.103","TCP","66"
"3158","43.433428","192.168.3.102","192.168.20.3","SIP","356"
"3160","43.442497","192.168.3.101","192.168.20.2","UDP","112"
"3161","43.461338","192.168.20.3","192.168.3.102","SIP","406"
"3162","43.46135","192.168.20.3","192.168.3.102","SIP","406"
"3163","43.461623","192.168.3.102","192.168.20.3","SIP","348"
"3164","43.464535","192.168.3.101","192.168.20.2","UDP","1173"
"3165","43.464575","192.168.3.101","192.168.20.2","UDP","1173"
"3166","43.469702","192.168.3.101","192.168.20.2","UDP","1173"
"3167","43.474844","192.168.3.101","192.168.20.2","UDP","1174"
"3168","43.474869","192.168.3.101","192.168.20.2","UDP","1174"
"3169","43.479935","192.168.3.101","192.168.20.2","UDP","1174"
"3172","43.484996","192.168.3.101","192.168.20.2","UDP","1174"
"3173","43.485025","192.168.3.101","192.168.20.2","UDP","1174"
"3174","43.49009","192.168.3.101","192.168.20.2","UDP","1174"
"3175","43.495188","192.168.3.101","192.168.20.2","UDP","1174"
"3176","43.495218","192.168.3.101","192.168.20.2","UDP","1174"
"3177","43.500178","192.168.3.101","192.168.20.2","UDP","1174"
"3178","43.505266","192.168.3.101","192.168.20.2","UDP","1174"
"3179","43.505291","192.168.3.101","192.168.20.2","UDP","1174"
"3180","43.510025","192.168.20.2","192.168.3.101","UDP","84"
"3181","43.51038","192.168.3.101","192.168.20.2","UDP","1174"
"3182","43.511991","192.168.20.4","192.168.3.103","TCP","74"
"3183","43.512186","192.168.3.103","192.168.20.4","TCP","74"
"3184","43.51547","192.168.3.101","192.168.20.2","UDP","1174"
"3185","43.520622","192.168.3.101","192.168.20.2","UDP","1179"
"3186","43.520652","192.168.3.101","192.168.20.2","UDP","1179"
"3187","43.525789","192.168.3.101","192.168.20.2","UDP","1179"
"3189","43.530752","192.168.3.101","192.168.20.2","UDP","1179"
"3190","43.530784","192.168.3.101","192.168.20.2","UDP","1179"
"3191","43.534054","192.168.20.4","192.168.3.103","TCP","66"
"3192","43.535843","192.168.3.101","192.168.20.2","UDP","1179"
"3193","43.540963","192.168.3.101","192.168.20.2","UDP","1179"
"3194","43.540993","192.168.3.101","192.168.20.2","UDP","1179"
"3196","43.541445","192.168.3.102","192.168.20.3","SIP","356"
"3198","43.542066","192.168.20.4","192.168.3.103","HTTP","168"
"3199","43.542245","192.168.3.103","192.168.20.4","TCP","66"
"3200","43.542343","192.168.3.103","192.168.20.4","TCP","304"
"3201","43.54236","192.168.3.103","192.168.20.4","HTTP","681"
"3202","43.546041","192.168.3.101","192.168.20.2","UDP","1179"
"3203","43.551091","192.168.3.101","192.168.20.2","UDP","1180"
"3204","43.551121","192.168.3.101","192.168.20.2","UDP","1180"
"3205","43.556149","192.168.3.101","192.168.20.2","UDP","1145"
"3206","43.561267","192.168.3.101","192.168.20.2","UDP","1145"
"3207","43.561298","192.168.3.101","192.168.20.2","UDP","1145"
"3208","43.564031","192.168.20.4","192.168.3.103","TCP","66"
"3209","43.566394","192.168.3.101","192.168.20.2","UDP","1145"
"3210","43.568084","192.168.20.2","192.168.3.101","UDP","92"
"3211","43.571447","192.168.20.3","192.168.3.102","SIP","406"
"3212","43.571465","192.168.20.3","192.168.3.102","SIP","406"
"3213","43.571499","192.168.3.101","192.168.20.2","UDP","1145"
"3214","43.571518","192.168.3.101","192.168.20.2","UDP","1146"
"3215","43.571765","192.168.3.102","192.168.20.3","SIP","348"
"3216","43.572017","192.168.20.4","192.168.3.103","TCP","66"
"3217","43.576586","192.168.3.101","192.168.20.2","UDP","1146"
"3218","43.580063","192.168.20.4","192.168.3.103","TCP","66"
"3219","43.580261","192.168.3.103","192.168.20.4","TCP","66"
"3220","43.581696","192.168.3.101","192.168.20.2","UDP","1146"
"3221","43.586704","192.168.3.101","192.168.20.2","UDP","1146"
"3222","43.586735","192.168.3.101","192.168.20.2","UDP","1146"
"3223","43.591794","192.168.3.101","192.168.20.2","UDP","1146"
"3224","43.596873","192.168.3.101","192.168.20.2","UDP","1146"
"3225","43.596902","192.168.3.101","192.168.20.2","UDP","1146"
"3226","43.601952","192.168.3.101","192.168.20.2","UDP","1146"
"3227","43.604044","192.168.20.4","192.168.3.103","TCP","66"
"3228","43.607036","192.168.3.101","192.168.20.2","UDP","1146"
"3229","43.607067","192.168.3.101","192.168.20.2","UDP","1146"
"3230","43.612207","192.168.3.101","192.168.20.2","UDP","1146"
"3231","43.612233","192.168.3.101","192.168.20.2","UDP","1154"
"3232","43.617262","192.168.3.101","192.168.20.2","UDP","1154"
"3234","43.622346","192.168.3.101","192.168.20.2","UDP","1155"
"3236","43.627438","192.168.3.101","192.168.20.2","UDP","1155"
"3237","43.627469","192.168.3.101","192.168.20.2","UDP","1155"
"3238","43.630159","192.168.20.2","192.168.3.101","UDP","88"
"3239","43.630176","192.168.20.2","192.168.3.101","UDP","96"
"3241","43.63253","192.168.3.101","192.168.20.2","UDP","1155"
"3243","43.633499","192.168.3.102","192.168.20.3","SIP","356"
"3245","43.63762","192.168.3.101","192.168.20.2","UDP","1155"
"3246","43.637652","192.168.3.101","192.168.20.2","UDP","1155"
"3247","43.642734","192.168.3.101","192.168.20.2","UDP","1155"
"3248","43.647764","192.168.3.101","192.168.20.2","UDP","1155"
"3249","43.647788","192.168.3.101","192.168.20.2","UDP","1155"
"3250","43.652912","192.168.3.101","192.168.20.2","UDP","1155"
"3251","43.657958","192.168.3.101","192.168.20.2","UDP","1155"
"3252","43.657978","192.168.3.101","192.168.20.2","UDP","1155"
"3253","43.661276","192.168.20.3","192.168.3.102","SIP","406"
"3254","43.661296","192.168.20.3","192.168.3.102","SIP","406"
"3255","43.66155","192.168.3.102","192.168.20.3","SIP","348"
"3256","43.662099","192.168.3.101","192.168.20.2","UDP","112"
"3257","43.663099","192.168.3.101","192.168.20.2","UDP","1155"
"3258","43.66804","192.168.20.2","192.168.3.101","UDP","92"
"3259","43.668165","192.168.3.101","192.168.20.2","UDP","1155"
"3260","43.668178","192.168.3.101","192.168.20.2","UDP","1199"
"3261","43.673333","192.168.3.101","192.168.20.2","UDP","1199"
"3262","43.678378","192.168.3.101","192.168.20.2","UDP","1200"
"3263","43.6784","192.168.3.101","192.168.20.2","UDP","1200"
"3264","43.682044","192.168.20.4","192.168.3.103","TCP","74"
"3265","43.682261","192.168.3.103","192.168.20.4","TCP","74"
"3266","43.683479","192.168.3.101","192.168.20.2","UDP","1200"
"3267","43.688555","192.168.3.101","192.168.20.2","UDP","1200"
